NO_OF_FRAMES	1899
NO_OF_CAMERAS	2
NO_OF_MARKERS	2
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2024-10-18, 16:45:45.108	686479.93376530
DATA_INCLUDED	3D
TITLE	Bevaring av rörelsemängd i en dimension 75.7 g vs 31.4 g
MARKER_NAMES	v75_7g	h31_4g
COLLISION_TIME	0.39
TRAJECTORY_TYPES	Mixed	Measured
Frame	Time	v75_7g X	v75_7g Y	v75_7g Z	h31_4g X	h31_4g Y	h31_4g Z	
718	1.43400	335.963	540.236	196.459	339.140	616.178	196.887
719	1.43600	335.941	539.817	196.461	339.124	615.916	196.886
720	1.43800	335.919	539.357	196.475	339.129	615.646	196.872
721	1.44000	335.891	538.956	196.427	339.127	615.384	196.871
722	1.44200	335.889	538.494	196.493	339.132	615.128	196.909
723	1.44400	335.868	538.076	196.420	339.116	614.874	196.921
724	1.44600	335.860	537.656	196.474	339.121	614.612	196.920
725	1.44800	335.838	537.197	196.438	339.105	614.367	196.921
726	1.45000	335.803	536.787	196.378	339.111	614.120	196.947
727	1.45200	335.795	536.351	196.433	339.094	613.858	196.945
728	1.45400	335.774	535.924	196.372	339.079	613.605	196.932
729	1.45600	335.765	535.479	196.440	339.070	613.335	196.918
730	1.45800	335.744	535.052	196.406	339.061	613.073	196.918
731	1.46000	335.715	534.617	196.409	339.052	612.811	196.917
732	1.46200	335.693	534.181	196.439	339.036	612.549	196.916
733	1.46400	335.658	533.755	196.379	339.026	612.279	196.902
734	1.46600	335.649	533.318	196.461	339.004	612.025	196.915
735	1.46800	335.635	532.892	196.402	338.995	611.771	196.929
736	1.47000	335.606	532.439	196.432	338.973	611.509	196.928
737	1.47200	335.584	531.996	196.399	338.958	611.273	196.893
738	1.47400	335.562	531.561	196.404	338.935	611.012	196.892
739	1.47600	335.541	531.158	196.436	338.913	610.774	196.907
740	1.47800	335.500	530.749	196.329	338.897	610.512	196.907
741	1.48000	335.478	530.329	196.386	338.882	610.260	196.871
742	1.48200	335.451	529.919	196.354	338.867	610.013	196.898
743	1.48400	335.435	529.467	196.361	338.838	609.769	196.874
744	1.48600	335.408	529.072	196.380	338.809	609.532	196.890
745	1.48800	335.379	528.629	196.323	338.793	609.254	196.863
746	1.49000	335.357	528.210	196.356	338.778	609.009	196.865
747	1.49200	335.336	527.791	196.313	338.769	608.747	196.866
748	1.49400	335.307	527.348	196.306	338.666	608.504	196.870
749	1.49600	335.286	526.937	196.302	338.658	608.250	196.859
750	1.49800	335.264	526.485	196.308	338.649	607.997	196.848
751	1.50000	335.250	526.074	196.305	338.628	607.760	196.839
752	1.50200	335.214	525.630	196.299	338.619	607.506	196.853
753	1.50400	335.206	525.203	196.296	338.617	607.260	196.829
754	1.50600	335.178	524.767	196.303	338.615	606.990	196.817
755	1.50800	335.169	524.331	196.313	338.613	606.743	196.845
756	1.51000	335.141	523.904	196.283	338.618	606.506	196.835
757	1.51200	335.125	523.451	196.343	338.610	606.260	196.838
758	1.51400	335.112	523.041	196.289	338.668	605.996	196.837
759	1.51600	335.082	522.581	196.311	338.606	605.744	196.829
760	1.51800	335.075	522.169	196.309	338.597	605.506	196.845
761	1.52000	335.039	521.726	196.280	338.589	605.260	196.848
762	1.52200	334.990	521.316	196.329	338.640	604.996	196.847
763	1.52400	335.003	520.879	196.313	338.585	604.744	196.813
764	1.52600	334.868	520.341	196.154	338.576	604.505	196.855
