NO_OF_FRAMES	3042
NO_OF_CAMERAS	2
NO_OF_MARKERS	1
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2024-10-18, 15:55:02.006	683436.86251110
DATA_INCLUDED	3D
MARKER_NAMES	h23_3g
TRAJECTORY_TYPES	Mixed
Frame	Time	h23_3g X	h23_3g Y	h23_3g Z	
3327	6.65200	336.153	553.620	195.185
3328	6.65400	336.151	553.373	195.175
3329	6.65600	336.142	553.102	195.177
3330	6.65800	336.118	552.815	195.153
3331	6.66000	336.109	552.552	195.168
3332	6.66200	336.101	552.306	195.159
3333	6.66400	336.084	552.034	195.187
3334	6.66600	336.068	551.764	195.164
3335	6.66800	336.053	551.509	195.167
3336	6.67000	336.044	551.271	195.171
3337	6.67200	336.036	551.016	195.175
3338	6.67400	336.026	550.752	195.191
3339	6.67600	336.004	550.498	195.194
3340	6.67800	335.996	550.267	195.211
3341	6.68000	335.980	550.004	195.253
3342	6.68200	335.971	549.741	195.269
3343	6.68400	335.955	549.478	195.234
3344	6.68600	335.946	549.207	195.238
3345	6.68800	335.930	548.952	195.242
3346	6.69000	335.920	548.673	195.233
3347	6.69200	335.898	548.403	195.185
3348	6.69400	335.896	548.140	195.177
3349	6.69600	335.880	547.877	195.194
3350	6.69800	335.863	547.598	195.159
3351	6.70000	335.841	547.352	195.150
3352	6.70200	335.832	547.097	195.155
3353	6.70400	335.830	546.833	195.198
3354	6.70600	335.814	546.579	195.203
3355	6.70800	335.792	546.316	195.194
3356	6.71000	335.790	546.061	195.199
3357	6.71200	335.767	545.806	195.254
3358	6.71400	335.744	545.552	195.234
3359	6.71600	335.742	545.297	195.238
3360	6.71800	335.733	545.034	195.231
3361	6.72000	335.724	544.770	195.248
3362	6.72200	335.702	544.508	195.241
3363	6.72400	335.700	544.245	195.208
3364	6.72600	335.691	543.991	195.188
3365	6.72800	335.675	543.728	195.206
3366	6.73000	335.679	543.448	195.198
3367	6.73200	335.664	543.186	195.165
3368	6.73400	335.662	542.931	195.145
3369	6.73600	335.646	542.668	195.164
3370	6.73800	335.637	542.396	195.168
3371	6.74000	335.620	542.117	195.135
3372	6.74200	335.619	541.870	195.154
3373	6.74400	335.602	541.599	195.184
3374	6.74600	335.593	541.343	195.215
3375	6.74800	335.571	541.089	195.221
3376	6.75000	335.555	540.833	195.251
3377	6.75200	335.546	540.570	195.271
3378	6.75400	335.530	540.323	195.289
3379	6.75600	335.507	540.060	195.281
3380	6.75800	335.484	539.798	195.275
3381	6.76000	335.475	539.535	195.295
3382	6.76200	335.473	539.272	195.263
3383	6.76400	335.451	539.010	195.231
3384	6.76600	335.428	538.747	195.200
3385	6.76800	335.412	538.469	195.169
3386	6.77000	335.397	538.222	195.164
3387	6.77200	335.374	537.952	195.119
3388	6.77400	335.372	537.681	195.126
3389	6.77600	335.362	537.401	195.145
3390	6.77800	335.347	537.154	195.140
3391	6.78000	335.310	536.900	195.147
3392	6.78200	335.322	536.653	195.167
3393	6.78400	335.285	536.382	195.173
3394	6.78600	335.270	536.143	195.181
3395	6.78800	335.234	535.889	195.187
3396	6.79000	335.225	535.626	195.182
3397	6.79200	335.167	535.364	195.201
3398	6.79400	335.166	535.117	195.223
3399	6.79600	335.143	534.862	195.204
3400	6.79800	335.106	534.584	195.198
3401	6.80000	335.090	534.313	195.180
3402	6.80200	335.074	534.058	195.188
3403	6.80400	335.038	533.788	195.145
3404	6.80600	335.035	533.525	195.139
3405	6.80800	335.012	533.237	195.148
3406	6.81000	334.975	532.975	195.117
3407	6.81200	334.953	532.720	195.125
3408	6.81400	334.950	532.441	195.120
3409	6.81600	334.933	532.153	195.128
3410	6.81800	334.904	531.907	195.124
3411	6.82000	334.882	531.661	195.119
3412	6.82200	334.859	531.406	195.128
3413	6.82400	334.857	531.134	195.136
3414	6.82600	334.849	530.904	195.133
3415	6.82800	334.827	530.666	195.141
3416	6.83000	334.804	530.411	195.175
3417	6.83200	334.795	530.147	195.196
3418	6.83400	334.793	529.884	195.192
3419	6.83600	334.770	529.637	195.214
3420	6.83800	334.747	529.366	195.197
3421	6.84000	334.731	529.095	195.206
3422	6.84200	334.729	528.824	195.189
3423	6.84400	334.721	528.577	195.160
3424	6.84600	334.683	528.291	195.117
3425	6.84800	334.674	528.011	195.114
3426	6.85000	334.671	527.732	195.085
3427	6.85200	334.663	527.476	195.094
3428	6.85400	334.633	527.206	195.077
3429	6.85600	334.637	526.934	195.087
3430	6.85800	334.622	526.687	195.084
3431	6.86000	334.613	526.432	195.094
3432	6.86200	334.597	526.169	195.091
3433	6.86400	334.595	525.906	195.114
3434	6.86600	334.593	525.659	195.111
3435	6.86800	334.578	525.412	195.109
3436	6.87000	334.562	525.133	195.106
3437	6.87200	334.552	524.861	195.141
3438	6.87400	334.543	524.606	195.126
3439	6.87600	334.527	524.343	195.123
3440	6.87800	334.511	524.064	195.121
3441	6.88000	334.495	523.792	195.106
3442	6.88200	334.479	523.529	195.104
3443	6.88400	334.470	523.275	195.089
3444	6.88600	334.433	522.996	195.087
3445	6.88800	334.445	522.740	195.098
3446	6.89000	334.416	522.478	195.070
3447	6.89200	334.400	522.214	195.093
3448	6.89400	334.384	521.951	195.093
3449	6.89600	334.381	521.680	195.103
3450	6.89800	334.373	521.441	195.115
3451	6.90000	334.343	521.194	195.164
3452	6.90200	334.327	520.931	195.213
3453	6.90400	334.325	520.684	195.237
3454	6.90600	334.310	520.445	195.249
3455	6.90800	334.288	520.198	195.273
3456	6.91000	334.272	519.936	195.272
3457	6.91200	334.270	519.672	195.271
3458	6.91400	334.247	519.410	195.244
3459	6.91600	334.217	519.139	195.231
3460	6.91800	334.208	518.859	195.204
3461	6.92000	334.191	518.572	195.192
3462	6.92200	334.154	518.293	195.165
3463	6.92400	334.131	518.022	195.152
3464	6.92600	334.094	517.735	195.138
3465	6.92800	334.092	517.472	195.138
3466	6.93000	334.068	517.201	195.151
3467	6.93200	334.046	516.946	195.162
3468	6.93400	334.030	516.683	195.162
3469	6.93600	334.021	516.419	195.188
3470	6.93800	334.005	516.173	195.187
3471	6.94000	333.976	515.918	195.200
3472	6.94200	333.967	515.655	195.225
3473	6.94400	333.944	515.400	195.238
3474	6.94600	333.949	515.145	195.226
3475	6.94800	333.933	514.882	195.226
3476	6.95000	333.924	514.610	195.213
3477	6.95200	333.915	514.339	195.226
3478	6.95400	333.913	514.076	195.202
3479	6.95600	333.890	513.805	195.189
3480	6.95800	333.873	513.533	195.177
3481	6.96000	333.871	513.262	195.165
3482	6.96200	333.869	512.990	195.153
3483	6.96400	333.846	512.736	195.141
3484	6.96600	333.830	512.464	195.154
3485	6.96800	333.828	512.201	195.155
3486	6.97000	333.812	511.929	195.168
3487	6.97200	333.796	511.683	195.170
3488	6.97400	333.787	511.419	195.169
3489	6.97600	333.772	511.173	195.171
3490	6.97800	333.763	510.926	195.197
3491	6.98000	333.748	510.679	195.198
3492	6.98200	333.740	510.440	195.237
3493	6.98400	333.730	510.177	195.264
3494	6.98600	333.729	509.929	195.291
3495	6.98800	333.713	509.666	195.293
3496	6.99000	333.690	509.403	195.294
3497	6.99200	333.680	509.124	195.295
3498	6.99400	333.658	508.861	195.272
3499	6.99600	333.649	508.598	195.248
3500	6.99800	333.633	508.327	195.211
3501	7.00000	333.624	508.047	195.188
3502	7.00200	333.614	507.775	195.178
3503	7.00400	333.585	507.513	195.179
3504	7.00600	333.583	507.249	195.181
3505	7.00800	333.573	506.969	195.184
3506	7.01000	333.557	506.715	195.173
3507	7.01200	333.521	506.460	195.187
3508	7.01400	333.512	506.197	195.189
3509	7.01600	333.455	505.934	195.188
3510	7.01800	333.446	505.671	195.191
3511	7.02000	333.431	505.432	195.206
3512	7.02200	333.373	505.153	195.180
3513	7.02400	333.371	504.890	195.184
3514	7.02600	333.369	504.618	195.174
3515	7.02800	333.339	504.356	195.151
3516	7.03000	333.310	504.093	195.153
3517	7.03200	333.293	503.821	195.143
3518	7.03400	333.291	503.542	195.122
3519	7.03600	333.269	503.287	195.111
3520	7.03800	333.246	503.024	195.114
3521	7.04000	333.229	502.744	195.118
3522	7.04200	333.220	502.481	195.096
3523	7.04400	333.211	502.218	195.099
3524	7.04600	333.189	501.963	195.089
3525	7.04800	333.173	501.691	195.106
3526	7.05000	333.157	501.428	195.110
3527	7.05200	333.148	501.173	195.127
3528	7.05400	333.126	500.926	195.155
3529	7.05600	333.110	500.680	195.184
3530	7.05800	333.094	500.425	195.201
3531	7.06000	333.092	500.178	195.230
3532	7.06200	333.076	499.914	195.259
3533	7.06400	333.061	499.659	195.251
3534	7.06600	333.052	499.396	195.255
3535	7.06800	333.029	499.133	195.234
3536	7.07000	333.013	498.854	195.213
3537	7.07200	333.004	498.582	195.205
3538	7.07400	332.988	498.311	195.172
3539	7.07600	332.978	498.031	195.151
3540	7.07800	332.962	497.768	195.156
3541	7.08000	332.960	497.504	195.160
3542	7.08200	332.944	497.241	195.140
3543	7.08400	332.922	496.978	195.144
3544	7.08600	332.927	496.723	195.162
3545	7.08800	332.918	496.459	195.167
3546	7.09000	332.902	496.196	195.173
3547	7.09200	332.893	495.941	195.190
3548	7.09400	332.891	495.694	195.195
3549	7.09600	332.882	495.422	195.213
3550	7.09800	332.866	495.168	195.206
3551	7.10000	332.857	494.904	195.212
3552	7.10200	332.841	494.641	195.217
3553	7.10400	332.853	494.377	195.223
3554	7.10600	332.837	494.098	195.204
3555	7.10800	332.821	493.834	195.184
3556	7.11000	332.798	493.563	195.177
3557	7.11200	332.803	493.291	195.171
3558	7.11400	332.786	493.020	195.165
3559	7.11600	332.764	492.757	195.144
3560	7.11800	332.762	492.493	195.151
3561	7.12000	332.753	492.230	195.131
3562	7.12200	332.737	491.959	195.125
3563	7.12400	332.714	491.687	195.118
3564	7.12600	332.705	491.432	195.137
3565	7.12800	332.703	491.177	195.131
3566	7.13000	332.681	490.922	195.124
3567	7.13200	332.666	490.683	195.142
3568	7.13400	332.657	490.436	195.174
3569	7.13600	332.655	490.181	195.193
3570	7.13800	332.660	489.918	195.200
3571	7.14000	332.624	489.663	195.219
3572	7.14200	332.621	489.400	195.226
3573	7.14400	332.613	489.136	195.233
3574	7.14600	332.596	488.857	195.215
3575	7.14800	332.580	488.585	195.209
3576	7.15000	332.571	488.314	195.179
3577	7.15200	332.555	488.042	195.148
3578	7.15400	332.546	487.779	195.130
3579	7.15600	332.509	487.500	195.113
3580	7.15800	332.514	487.244	195.107
3581	7.16000	332.491	486.981	195.115
3582	7.16200	332.468	486.710	195.109
3583	7.16400	332.446	486.463	195.117
3584	7.16600	332.430	486.208	195.138
3585	7.16800	332.415	485.970	195.132
3586	7.17000	332.378	485.707	195.114
3587	7.17200	332.335	485.445	195.123
3588	7.17400	332.319	485.199	195.131
3589	7.17600	332.303	484.935	195.139
3590	7.17800	332.260	484.681	195.109
3591	7.18000	332.237	484.426	195.130
3592	7.18200	332.235	484.155	195.126
3593	7.18400	332.226	483.883	195.097
3594	7.18600	332.196	483.612	195.093
3595	7.18800	332.180	483.357	195.088
3596	7.19000	332.163	483.078	195.073
3597	7.19200	332.147	482.806	195.069
3598	7.19400	332.132	482.551	195.064
3599	7.19600	332.116	482.296	195.060
3600	7.19800	332.106	482.016	195.071
3601	7.20000	332.090	481.745	195.067
3602	7.20200	332.068	481.498	195.075
3603	7.20400	332.039	481.260	195.096
3604	7.20600	332.036	480.997	195.131
3605	7.20800	332.000	480.743	195.178
3606	7.21000	331.991	480.487	195.199
3607	7.21200	331.955	480.241	195.232
3608	7.21400	331.905	479.979	195.240
3609	7.21600	331.882	479.707	195.236
3610	7.21800	331.852	479.444	195.220
3611	7.22000	331.802	479.173	195.190
3612	7.22200	331.772	478.902	195.162
3613	7.22400	331.770	478.614	195.134
3614	7.22600	331.761	478.342	195.106
3615	7.22800	331.731	478.079	195.090
3616	7.23000	331.728	477.791	195.037
3617	7.23200	331.719	477.519	195.061
3618	7.23400	331.717	477.247	195.033
3619	7.23600	331.736	477.000	195.044
3620	7.23800	331.748	476.736	195.055
3621	7.24000	331.752	476.464	195.078
3622	7.24200	331.730	476.217	195.087
3623	7.24400	331.735	475.970	195.098
3624	7.24600	331.754	475.715	195.122
3625	7.24800	331.766	475.451	195.133
3626	7.25000	331.764	475.212	195.156
3627	7.25200	331.728	474.949	195.140
3628	7.25400	331.711	474.678	195.139
3629	7.25600	331.716	474.398	195.151
3630	7.25800	331.666	474.135	195.135
3631	7.26000	331.650	473.880	195.133
3632	7.26200	331.640	473.600	195.120
3633	7.26400	331.589	473.313	195.119
3634	7.26600	331.573	473.058	195.117
3635	7.26800	331.537	472.787	195.090
3636	7.27000	331.514	472.507	195.076
3637	7.27200	331.483	472.228	195.088
3638	7.27400	331.460	471.965	195.100
3639	7.27600	331.445	471.710	195.098
3640	7.27800	331.415	471.439	195.098
3641	7.28000	331.398	471.176	195.111
3642	7.28200	331.404	470.937	195.134
3643	7.28400	331.396	470.690	195.120
3644	7.28600	331.394	470.435	195.119
3645	7.28800	331.357	470.173	195.157
3646	7.29000	331.362	469.925	195.168
3647	7.29200	331.347	469.670	195.192
3648	7.29400	331.310	469.400	195.192
3649	7.29600	331.286	469.120	195.205
3650	7.29800	331.277	468.857	195.218
3651	7.30000	331.260	468.569	195.194
3652	7.30200	331.237	468.298	195.168
3653	7.30400	331.214	468.018	195.156
3654	7.30600	331.205	467.746	195.131
3655	7.30800	331.182	467.466	195.093
3656	7.31000	331.145	467.195	195.067
3657	7.31200	331.123	466.932	195.080
3658	7.31400	331.127	466.668	195.093
3659	7.31600	331.112	466.405	195.080
3660	7.31800	331.075	466.143	195.094
3661	7.32000	331.060	465.904	195.118
3662	7.32200	331.058	465.641	195.131
3663	7.32400	331.056	465.385	195.131
3664	7.32600	331.013	465.123	195.119
3665	7.32800	330.997	464.868	195.145
3666	7.33000	331.009	464.612	195.146
3667	7.33200	330.993	464.341	195.121
3668	7.33400	330.963	464.078	195.109
3669	7.33600	330.954	463.814	195.097
3670	7.33800	330.945	463.534	195.112
3671	7.34000	330.936	463.254	195.075
3672	7.34200	330.913	462.983	195.077
3673	7.34400	330.904	462.728	195.079
3674	7.34600	330.894	462.448	195.068
3675	7.34800	330.892	462.176	195.044
3676	7.35000	330.877	461.921	195.070
3677	7.35200	330.861	461.674	195.059
3678	7.35400	330.838	461.403	195.086
3679	7.35600	330.837	461.148	195.087
3680	7.35800	330.815	460.910	195.138
3681	7.36000	330.806	460.663	195.178
3682	7.36200	330.804	460.425	195.230
3683	7.36400	330.788	460.162	195.270
3684	7.36600	330.772	459.907	195.272
3685	7.36800	330.764	459.669	195.298
3686	7.37000	330.761	459.397	195.301
3687	7.37200	330.746	459.125	195.277
3688	7.37400	330.723	458.854	195.255
3689	7.37600	330.707	458.590	195.219
3690	7.37800	330.697	458.294	195.186
3691	7.38000	330.681	457.997	195.125
3692	7.38200	330.686	457.733	195.116
3693	7.38400	330.670	457.461	195.094
3694	7.38600	330.653	457.181	195.084
3695	7.38800	330.644	456.910	195.088
3696	7.39000	330.650	456.654	195.090
3697	7.39200	330.633	456.399	195.093
3698	7.39400	330.617	456.128	195.097
3699	7.39600	330.615	455.864	195.113
3700	7.39800	330.614	455.626	195.140
3701	7.40000	330.598	455.371	195.143
3702	7.40200	330.576	455.116	195.145
3703	7.40400	330.567	454.844	195.149
3704	7.40600	330.572	454.597	195.164
3705	7.40800	330.550	454.334	195.155
3706	7.41000	330.533	454.063	195.134
3707	7.41200	330.517	453.791	195.138
3708	7.41400	330.509	453.536	195.141
3709	7.41600	330.492	453.256	195.134
3710	7.41800	330.469	452.976	195.100
3711	7.42000	330.446	452.713	195.092
3712	7.42200	330.444	452.450	195.108
3713	7.42400	330.414	452.179	195.088
3714	7.42600	330.398	451.899	195.080
3715	7.42800	330.396	451.644	195.084
3716	7.43000	330.380	451.381	195.102
3717	7.43200	330.371	451.117	195.093
3718	7.43400	330.355	450.862	195.071
3719	7.43600	330.354	450.624	195.100
3720	7.43800	330.352	450.369	195.130
3721	7.44000	330.329	450.122	195.147
3722	7.44200	330.314	449.867	195.151
3723	7.44400	330.319	449.621	195.194
3724	7.44600	330.310	449.358	195.212
3725	7.44800	330.287	449.086	195.217
3726	7.45000	330.264	448.815	195.197
3727	7.45200	330.269	448.560	195.202
3728	7.45400	330.259	448.288	195.183
3729	7.45600	330.237	448.008	195.149
3730	7.45800	330.207	447.736	195.129
3731	7.46000	330.191	447.473	195.122
3732	7.46200	330.148	447.193	195.088
3733	7.46400	330.126	446.921	195.068
3734	7.46600	330.069	446.651	195.071
3735	7.46800	330.054	446.396	195.076
3736	7.47000	330.038	446.124	195.082
3737	7.47200	330.029	445.861	195.100
3738	7.47400	330.006	445.606	195.106
3739	7.47600	329.977	445.352	195.111
3740	7.47800	329.982	445.088	195.104
3741	7.48000	329.965	444.800	195.112
3742	7.48200	329.963	444.553	195.130
3743	7.48400	329.941	444.290	195.098
3744	7.48600	329.925	444.026	195.091
3745	7.48800	329.922	443.738	195.100
3746	7.49000	329.893	443.483	195.079
3747	7.49200	329.877	443.203	195.049
3748	7.49400	329.848	442.932	195.029
3749	7.49600	329.846	442.668	195.022
3750	7.49800	329.830	442.397	195.030
3751	7.50000	329.793	442.117	194.999
3752	7.50200	329.771	441.854	194.992
3753	7.50400	329.776	441.598	194.999
3754	7.50600	329.754	441.343	195.005
3755	7.50800	329.738	441.072	195.012
3756	7.51000	329.716	440.826	195.030
3757	7.51200	329.721	440.579	195.100
3758	7.51400	329.712	440.325	195.132
3759	7.51600	329.690	440.079	195.151
3760	7.51800	329.674	439.832	195.170
3761	7.52000	329.659	439.586	195.189
3762	7.52200	329.650	439.314	195.197
3763	7.52400	329.640	439.043	195.180
3764	7.52600	329.610	438.771	195.163
3765	7.52800	329.609	438.508	195.158
3766	7.53000	329.599	438.227	195.129
3767	7.53200	329.569	437.931	195.101
3768	7.53400	329.553	437.667	195.071
3769	7.53600	329.550	437.395	195.055
3770	7.53800	329.527	437.116	195.052
3771	7.54000	329.496	436.828	195.036
3772	7.54200	329.481	436.590	195.069
3773	7.54400	329.479	436.327	195.065
3774	7.54600	329.449	436.056	195.074
3775	7.54800	329.426	435.793	195.094
3776	7.55000	329.411	435.563	195.113
3777	7.55200	329.410	435.316	195.108
3778	7.55400	329.393	435.045	195.118
3779	7.55600	329.371	434.783	195.139
3780	7.55800	329.362	434.544	195.146
3781	7.56000	329.353	434.281	195.142
3782	7.56200	329.337	434.001	195.139
3783	7.56400	329.328	433.729	195.149
3784	7.56600	329.312	433.466	195.146
3785	7.56800	329.303	433.202	195.117
3786	7.57000	329.287	432.914	195.103
3787	7.57200	329.256	432.644	195.113
3788	7.57400	329.261	432.380	195.110
3789	7.57600	329.246	432.099	195.082
3790	7.57800	329.229	431.828	195.092
3791	7.58000	329.213	431.557	195.103
3792	7.58200	329.218	431.301	195.087
3793	7.58400	329.202	431.030	195.071
3794	7.58600	329.173	430.783	195.067
3795	7.58800	329.171	430.529	195.102
3796	7.59000	329.162	430.274	195.112
3797	7.59200	329.147	430.027	195.107
3798	7.59400	329.125	429.781	195.129
3799	7.59600	329.122	429.527	195.190
3800	7.59800	329.099	429.265	195.213
3801	7.60000	329.083	428.985	195.186
3802	7.60200	329.024	428.699	195.225
3803	7.60400	329.036	428.443	195.210
3804	7.60600	329.005	428.164	195.210
3805	7.60800	329.003	427.875	195.171
3806	7.61000	328.980	427.620	195.156
3807	7.61200	328.977	427.340	195.130
3808	7.61400	328.968	427.043	195.106
3809	7.61600	328.959	426.787	195.091
3810	7.61800	328.957	426.532	195.101
3811	7.62000	328.948	426.261	195.113
3812	7.62200	328.939	425.998	195.137
3813	7.62400	328.938	425.751	195.134
3814	7.62600	328.922	425.505	195.156
3815	7.62800	328.913	425.242	195.181
3816	7.63000	328.904	424.979	195.179
3817	7.63200	328.888	424.708	195.191
3818	7.63400	328.887	424.469	195.201
3819	7.63600	328.878	424.206	195.200
3820	7.63800	328.869	423.926	195.200
3821	7.64000	328.853	423.654	195.187
3822	7.64200	328.844	423.400	195.199
3823	7.64400	328.828	423.127	195.160
3824	7.64600	328.819	422.864	195.159
3825	7.64800	328.803	422.584	195.160
3826	7.65000	328.787	422.338	195.158
3827	7.65200	328.771	422.050	195.147
3828	7.65400	328.735	421.812	195.131
3829	7.65600	328.719	421.556	195.118
3830	7.65800	328.696	421.286	195.131
3831	7.66000	328.666	421.023	195.130
3832	7.66200	328.637	420.776	195.128
3833	7.66400	328.581	420.523	195.163
3834	7.66600	328.517	420.270	195.173
3835	7.66800	328.495	420.007	195.199
3836	7.67000	328.459	419.744	195.197
3837	7.67200	328.437	419.498	195.221
3838	7.67400	328.400	419.227	195.208
3839	7.67600	328.385	418.963	195.183
3840	7.67800	328.362	418.700	195.158
3841	7.68000	328.346	418.420	195.159
3842	7.68200	328.316	418.123	195.111
3843	7.68400	328.293	417.851	195.074
3844	7.68600	328.291	417.587	195.049
3845	7.68800	328.268	417.308	195.051
3846	7.69000	328.252	417.028	195.028
3847	7.69200	328.237	416.764	195.027
3848	7.69400	328.228	416.501	195.028
3849	7.69600	328.205	416.239	195.054
3850	7.69800	328.190	415.975	195.054
3851	7.70000	328.188	415.729	195.080
3852	7.70200	328.179	415.466	195.081
3853	7.70400	328.158	415.211	195.093
3854	7.70600	328.142	414.957	195.107
3855	7.70800	328.126	414.702	195.121
3856	7.71000	328.110	414.440	195.123
3857	7.71200	328.073	414.176	195.098
3858	7.71400	328.071	413.905	195.113
3859	7.71600	328.048	413.650	195.102
3860	7.71800	328.038	413.379	195.093
3861	7.72000	328.002	413.116	195.068
3862	7.72200	327.999	412.836	195.072
3863	7.72400	327.990	412.573	195.075
3864	7.72600	327.960	412.293	195.052
3865	7.72800	327.944	412.021	195.043
3866	7.73000	327.942	411.767	195.057
3867	7.73200	327.926	411.496	195.073
3868	7.73400	327.910	411.233	195.075
3869	7.73600	327.902	410.977	195.064
3870	7.73800	327.914	410.730	195.065
3871	7.74000	327.906	410.475	195.079
3872	7.74200	327.883	410.212	195.081
3873	7.74400	327.874	409.966	195.108
3874	7.74600	327.873	409.728	195.121
3875	7.74800	327.879	409.465	195.149
3876	7.75000	327.855	409.194	195.165
3877	7.75200	327.860	408.931	195.169
3878	7.75400	327.851	408.676	195.159
3879	7.75600	327.850	408.395	195.137
3880	7.75800	327.847	408.115	195.116
3881	7.76000	327.817	407.844	195.109
3882	7.76200	327.808	407.571	195.049
3883	7.76400	327.792	407.291	195.028
3884	7.76600	327.796	407.019	195.020
3885	7.76800	327.787	406.755	195.024
3886	7.77000	327.750	406.485	195.016
3887	7.77200	327.749	406.221	195.019
3888	7.77400	327.747	405.966	195.035
3889	7.77600	327.724	405.704	195.038
3890	7.77800	327.694	405.450	195.054
3891	7.78000	327.686	405.195	195.045
3892	7.78200	327.684	404.932	195.074
3893	7.78400	327.661	404.669	195.078
3894	7.78600	327.631	404.415	195.069
3895	7.78800	327.616	404.152	195.072
3896	7.79000	327.621	403.896	195.063
3897	7.79200	327.605	403.617	195.069
3898	7.79400	327.575	403.346	195.062
3899	7.79600	327.580	403.090	195.053
3900	7.79800	327.564	402.827	195.032
3901	7.80000	327.540	402.539	195.027
3902	7.80200	327.524	402.276	195.032
3903	7.80400	327.515	402.005	195.025
3904	7.80600	327.506	401.749	195.016
3905	7.80800	327.483	401.478	195.009
3906	7.81000	327.475	401.224	195.026
3907	7.81200	327.472	400.961	195.057
3908	7.81400	327.450	400.706	195.048
3909	7.81600	327.427	400.452	195.065
3910	7.81800	327.419	400.207	195.120
3911	7.82000	327.417	399.961	195.149
3912	7.82200	327.402	399.699	195.179
3913	7.82400	327.372	399.444	195.171
3914	7.82600	327.363	399.190	195.188
3915	7.82800	327.347	398.920	195.208
3916	7.83000	327.325	398.656	195.188
3917	7.83200	327.315	398.384	195.156
3918	7.83400	327.285	398.113	195.150
3919	7.83600	327.276	397.833	195.132
3920	7.83800	327.246	397.553	195.114
3921	7.84000	327.245	397.297	195.081
3922	7.84200	327.228	397.025	195.076
3923	7.84400	327.219	396.746	195.084
3924	7.84600	327.210	396.475	195.078
3925	7.84800	327.194	396.212	195.084
3926	7.85000	327.199	395.965	195.089
3927	7.85200	327.184	395.702	195.095
3928	7.85400	327.168	395.431	195.090
3929	7.85600	327.166	395.168	195.097
3930	7.85800	327.151	394.921	195.100
3931	7.86000	327.101	394.642	195.107
3932	7.86200	327.099	394.388	195.126
3933	7.86400	327.037	394.117	195.093
3934	7.86600	327.021	393.836	195.076
3935	7.86800	326.992	393.573	195.056
3936	7.87000	326.983	393.302	195.052
3937	7.87200	326.953	393.022	195.035
3938	7.87400	326.930	392.751	195.030
3939	7.87600	326.916	392.495	195.023
3940	7.87800	326.906	392.215	195.007
3941	7.88000	326.869	391.945	195.002
3942	7.88200	326.854	391.674	195.022
3943	7.88400	326.846	391.419	195.016
3944	7.88600	326.829	391.140	195.026
3945	7.88800	326.813	390.885	195.020
3946	7.89000	326.792	390.630	195.013
3947	7.89200	326.791	390.392	195.031
3948	7.89400	326.789	390.137	195.025
3949	7.89600	326.773	389.875	195.058
3950	7.89800	326.758	389.621	195.078
3951	7.90000	326.736	389.383	195.096
3952	7.90200	326.761	389.120	195.105
3953	7.90400	326.738	388.849	195.127
3954	7.90600	326.715	388.571	195.137
3955	7.90800	326.698	388.307	195.121
3956	7.91000	326.696	388.035	195.093
3957	7.91200	326.673	387.755	195.077
3958	7.91400	326.656	387.484	195.074
3959	7.91600	326.647	387.203	195.034
3960	7.91800	326.638	386.940	195.018
3961	7.92000	326.608	386.677	195.026
3962	7.92200	326.591	386.406	195.024
3963	7.92400	326.589	386.144	195.034
3964	7.92600	326.560	385.881	195.042
3965	7.92800	326.544	385.627	195.063
3966	7.93000	326.507	385.366	195.098
3967	7.93200	326.520	385.111	195.093
3968	7.93400	326.491	384.856	195.088
3969	7.93600	326.476	384.610	195.095
3970	7.93800	326.459	384.331	195.107
3971	7.94000	326.443	384.061	195.130
3972	7.94200	326.422	383.805	195.099
3973	7.94400	326.419	383.541	195.084
3974	7.94600	326.388	383.263	195.096
3975	7.94800	326.365	382.976	195.097
3976	7.95000	326.349	382.721	195.092
3977	7.95200	326.347	382.449	195.066
3978	7.95400	326.317	382.170	195.077
3979	7.95600	326.308	381.906	195.062
3980	7.95800	326.291	381.636	195.087
3981	7.96000	326.282	381.381	195.058
3982	7.96200	326.258	381.102	195.071
3983	7.96400	326.236	380.840	195.081
3984	7.96600	326.220	380.586	195.103
3985	7.96800	326.213	380.340	195.111
3986	7.97000	326.182	380.070	195.135
3987	7.97200	326.174	379.833	195.181
3988	7.97400	326.159	379.571	195.191
3989	7.97600	326.158	379.316	195.213
3990	7.97800	326.127	379.046	195.213
3991	7.98000	326.119	378.791	195.210
3992	7.98200	326.117	378.527	195.195
3993	7.98400	326.094	378.247	195.182
3994	7.98600	326.078	377.975	195.156
3995	7.98800	326.076	377.712	195.143
3996	7.99000	326.060	377.440	195.116
3997	7.99200	326.051	377.151	195.092
3998	7.99400	326.042	376.889	195.104
3999	7.99600	326.033	376.625	195.090
4000	7.99800	326.017	376.354	195.090
4001	8.00000	326.015	376.091	195.102
4002	8.00200	326.006	375.838	195.126
4003	8.00400	325.997	375.583	195.124
4004	8.00600	325.975	375.313	195.149
4005	8.00800	325.974	375.066	195.158
4006	8.01000	325.964	374.804	195.171
4007	8.01200	325.956	374.549	195.168
4008	8.01400	325.933	374.278	195.169
4009	8.01600	325.924	374.016	195.181
4010	8.01800	325.930	373.761	195.180
4011	8.02000	325.900	373.489	195.154
4012	8.02200	325.884	373.209	195.143
4013	8.02400	325.882	372.954	195.142
4014	8.02600	325.874	372.683	195.143
4015	8.02800	325.851	372.411	195.118
