NO_OF_FRAMES	921
NO_OF_CAMERAS	2
NO_OF_MARKERS	6
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2024-10-20, 19:07:19.004	867773.02854140
DATA_INCLUDED	3D
MARKER_NAMES	Puck1 - 1	Puck1 - 2	Puck1 - 3	Pucky - 1	Pucky - 2	Pucky - 3
TRAJECTORY_TYPES	Measured	Measured	Measured	Measured	Mixed	Measured
Frame	Time	Puck1 - 1 X	Puck1 - 1 Y	Puck1 - 1 Z	Puck1 - 2 X	Puck1 - 2 Y	Puck1 - 2 Z	Puck1 - 3 X	Puck1 - 3 Y	Puck1 - 3 Z	Pucky - 1 X	Pucky - 1 Y	Pucky - 1 Z	Pucky - 2 X	Pucky - 2 Y	Pucky - 2 Z	Pucky - 3 X	Pucky - 3 Y	Pucky - 3 Z	
3386	6.77000	235.149	249.240	165.735	253.488	257.449	165.983	245.069	231.295	165.868	301.727	353.845	164.909	282.805	363.809	165.499	289.252	337.532	165.383	
3387	6.77200	234.863	248.871	165.852	253.015	257.373	165.930	245.063	231.076	165.886	301.513	353.910	164.973	282.628	363.904	165.495	289.053	337.630	165.407	
3388	6.77400	234.601	248.497	165.825	252.658	257.259	165.969	245.041	230.876	165.899	301.328	353.989	164.971	282.459	363.999	165.459	288.814	337.715	165.385	
3389	6.77600	234.314	248.142	165.793	252.187	257.147	165.926	245.008	230.645	165.873	301.152	354.069	165.002	282.291	364.104	165.469	288.621	337.803	165.426	
3390	6.77800	234.069	247.822	165.782	251.764	257.028	165.901	244.961	230.441	165.853	300.992	354.139	165.017	282.137	364.210	165.480	288.361	337.925	165.398	
3391	6.78000	233.765	247.406	165.865	251.372	256.900	165.925	244.938	230.258	165.861	300.833	354.201	165.049	281.960	364.313	165.459	288.129	338.028	165.373	
3392	6.78200	233.528	247.049	165.832	250.908	256.773	165.970	244.939	230.074	165.869	300.617	354.260	165.018	281.783	364.435	165.435	287.880	338.115	165.353	
3393	6.78400	233.215	246.712	165.796	250.493	256.695	166.000	244.910	229.862	165.868	300.385	354.327	164.970	281.614	364.538	165.414	287.679	338.210	165.346	
3394	6.78600	232.971	246.340	165.801	250.075	256.576	166.006	244.873	229.640	165.854	300.208	354.396	164.955	281.431	364.636	165.442	287.485	338.297	165.356	
3395	6.78800	232.681	245.973	165.837	249.634	256.476	166.061	244.816	229.458	165.862	300.047	354.475	164.953	281.293	364.749	165.435	287.284	338.392	165.349	
3396	6.79000	232.403	245.621	165.838	249.168	256.384	165.991	244.760	229.303	165.879	299.864	354.535	164.954	281.156	364.872	165.443	287.033	338.479	165.328	
3397	6.79200	232.129	245.259	165.743	248.755	256.245	165.910	244.705	229.133	165.849	299.654	354.621	164.904	280.964	364.961	165.457	286.818	338.566	165.338	
3398	6.79400	231.858	244.887	165.830	248.242	256.095	165.873	244.650	228.925	165.797	299.463	354.696	164.869	280.787	365.039	165.456	286.615	338.653	165.348	
3399	6.79600	231.604	244.513	165.804	247.862	255.995	165.846	244.612	228.747	165.786	299.278	354.775	164.868	280.611	365.135	165.452	286.408	338.740	165.358	
3400	6.79800	231.289	244.150	165.760	247.300	255.845	165.861	244.591	228.567	165.826	299.118	354.835	164.869	280.442	365.239	165.431	286.179	338.828	165.368	
3401	6.80000	231.039	243.826	165.801	246.932	255.736	165.934	244.554	228.414	165.874	298.910	354.895	164.839	280.289	365.347	165.474	285.964	338.933	165.375	
3402	6.80200	230.756	243.428	165.798	246.445	255.568	165.902	244.477	228.230	165.881	298.703	354.965	164.854	280.120	365.450	165.453	285.727	339.019	165.354	
3403	6.80400	230.486	243.065	165.786	245.981	255.428	165.985	244.370	228.042	165.855	298.503	355.028	164.888	279.942	365.555	165.433	285.518	339.116	165.378	
3404	6.80600	230.203	242.757	165.760	245.510	255.246	165.907	244.306	227.883	165.839	298.343	355.103	164.967	279.765	365.676	165.409	285.327	339.220	165.355	
3405	6.80800	229.930	242.334	165.781	245.099	255.146	165.880	244.266	227.757	165.812	298.189	355.174	164.984	279.597	365.781	165.419	285.127	339.290	165.368	
3406	6.81000	229.654	241.987	165.763	244.568	254.988	165.831	244.219	227.625	165.804	297.974	355.233	164.953	279.420	365.888	165.431	284.848	339.395	165.345	
3407	6.81200	229.401	241.638	165.797	244.160	254.872	165.839	244.135	227.470	165.768	297.775	355.293	164.953	279.289	365.992	165.411	284.633	339.481	165.324	
3408	6.81400	229.121	241.266	165.773	243.573	254.692	165.813	244.028	227.296	165.787	297.601	355.345	164.970	279.120	366.096	165.390	284.424	339.576	165.317	
3409	6.81600	228.829	240.924	165.788	243.145	254.561	165.857	243.919	227.149	165.867	297.391	355.398	164.959	278.928	366.194	165.418	284.179	339.691	165.338	
3410	6.81800	228.560	240.554	165.795	242.689	254.369	165.850	243.850	227.007	165.929	297.190	355.487	164.973	278.760	366.282	165.432	283.938	339.788	165.332	
3411	6.82000	228.313	240.192	165.784	242.156	254.229	165.931	243.774	226.878	165.952	296.998	355.556	164.957	278.599	366.378	165.429	283.736	339.884	165.356	
3412	6.82200	228.015	239.825	165.823	241.707	254.040	165.873	243.682	226.723	165.915	296.838	355.643	164.969	278.431	366.511	165.451	283.550	339.980	165.379	
3413	6.82400	227.717	239.495	165.770	241.189	253.902	165.904	243.597	226.592	165.855	296.663	355.711	164.952	278.270	366.619	165.494	283.360	340.078	165.405	
3414	6.82600	227.463	239.116	165.765	240.687	253.741	165.824	243.513	226.480	165.873	296.453	355.798	164.934	278.093	366.723	165.473	283.122	340.174	165.398	
3415	6.82800	227.190	238.758	165.818	240.260	253.590	165.841	243.430	226.360	165.909	296.253	355.885	164.915	277.932	366.836	165.467	282.907	340.252	165.394	
3416	6.83000	226.916	238.397	165.838	239.695	253.407	165.867	243.315	226.251	165.958	296.085	355.953	164.898	277.764	366.949	165.460	282.677	340.357	165.401	
3417	6.83200	226.625	238.040	165.778	239.244	253.224	165.842	243.172	226.097	166.004	295.909	356.031	164.896	277.594	367.043	165.425	282.485	340.434	165.367	
3418	6.83400	226.358	237.697	165.794	238.714	253.022	165.873	243.051	225.956	166.012	295.694	356.111	164.926	277.417	367.150	165.437	282.261	340.530	165.390	
3419	6.83600	226.111	237.321	165.852	238.254	252.839	165.848	242.942	225.829	165.984	295.493	356.191	164.926	277.264	367.253	165.415	282.053	340.625	165.383	
3420	6.83800	225.848	236.955	165.810	237.743	252.694	165.815	242.840	225.720	165.951	295.332	356.254	164.960	277.119	367.366	165.409	281.787	340.739	165.374	
3421	6.84000	225.537	236.621	165.808	237.254	252.491	165.846	242.732	225.621	165.931	295.164	356.314	164.960	276.927	367.447	165.440	281.573	340.837	165.399	
3422	6.84200	225.293	236.244	165.835	236.723	252.282	165.812	242.608	225.501	165.884	294.967	356.366	164.977	276.759	367.553	165.451	281.372	340.932	165.391	
3423	6.84400	225.025	235.864	165.831	236.239	252.070	165.830	242.461	225.382	165.919	294.751	356.425	164.947	276.591	367.675	165.459	281.141	341.037	165.398	
3424	6.84600	224.747	235.523	165.848	235.728	251.876	165.874	242.323	225.259	165.923	294.598	356.476	164.934	276.445	367.773	165.488	280.927	341.132	165.392	
3425	6.84800	224.485	235.161	165.839	235.272	251.686	165.837	242.207	225.153	165.921	294.405	356.540	164.968	276.300	367.869	165.485	280.705	341.220	165.402	
3426	6.85000	224.232	234.780	165.835	234.708	251.478	165.804	242.078	225.043	165.970	294.198	356.593	164.987	276.106	367.957	165.468	280.529	341.299	165.400	
3427	6.85200	223.956	234.438	165.852	234.224	251.245	165.795	241.949	224.941	166.000	293.997	356.674	165.018	275.944	368.079	165.445	280.329	341.386	165.410	
3428	6.85400	223.677	234.070	165.862	233.696	251.029	165.863	241.802	224.824	165.984	293.837	356.752	165.016	275.783	368.192	165.438	280.084	341.508	165.383	
3429	6.85600	223.432	233.690	165.858	233.197	250.817	165.881	241.649	224.701	165.988	293.684	356.823	165.032	275.621	368.279	165.421	279.869	341.585	165.380	
3430	6.85800	223.138	233.345	165.844	232.704	250.608	165.848	241.495	224.600	165.966	293.516	356.901	165.030	275.459	368.401	165.398	279.657	341.691	165.388	
3431	6.86000	222.861	232.987	165.868	232.123	250.363	165.793	241.340	224.501	165.945	293.283	356.971	165.015	275.298	368.499	165.427	279.457	341.796	165.395	
3432	6.86200	222.625	232.600	165.883	231.639	250.152	165.811	241.187	224.415	165.970	293.090	357.066	164.980	275.154	368.621	165.435	279.251	341.884	165.406	
3433	6.86400	222.349	232.258	165.901	231.122	249.906	165.870	241.017	224.330	165.994	292.906	357.142	164.946	274.969	368.703	165.467	279.028	341.989	165.413	
3434	6.86600	222.045	231.920	165.869	230.614	249.668	165.880	240.823	224.231	165.973	292.730	357.212	164.961	274.800	368.809	165.478	278.784	342.078	165.424	
3435	6.86800	221.799	231.524	165.872	230.063	249.419	165.793	240.637	224.131	165.951	292.528	357.292	164.962	274.633	368.914	165.489	278.593	342.174	165.419	
3436	6.87000	221.551	231.166	165.927	229.549	249.186	165.784	240.468	224.037	165.910	292.343	357.361	164.946	274.471	369.010	165.486	278.375	342.251	165.414	
3437	6.87200	221.257	230.811	165.900	229.032	248.959	165.808	240.330	223.960	165.865	292.168	357.439	164.944	274.325	369.104	165.451	278.153	342.346	165.407	
3438	6.87400	220.992	230.446	165.861	228.508	248.653	165.816	240.171	223.856	165.894	291.993	357.479	164.915	274.125	369.211	165.463	277.923	342.450	165.383	
3439	6.87600	220.727	230.079	165.903	227.991	248.404	165.813	239.966	223.756	165.955	291.787	357.531	164.933	273.955	369.314	165.442	277.724	342.547	165.378	
3440	6.87800	220.465	229.733	165.890	227.466	248.169	165.772	239.742	223.660	165.964	291.592	357.592	164.904	273.810	369.427	165.436	277.499	342.641	165.370	
3441	6.88000	220.188	229.360	165.869	226.886	247.927	165.749	239.527	223.566	165.923	291.370	357.655	164.937	273.657	369.531	165.416	277.291	342.737	165.394	
3442	6.88200	219.961	228.989	165.880	226.374	247.614	165.746	239.361	223.484	165.927	291.203	357.734	164.966	273.480	369.644	165.409	277.075	342.832	165.387	
3443	6.88400	219.639	228.647	165.898	225.855	247.331	165.784	239.194	223.420	165.926	291.035	357.779	165.002	273.328	369.759	165.434	276.890	342.929	165.412	
3444	6.88600	219.372	228.284	165.860	225.355	247.099	165.775	239.035	223.329	165.917	290.843	357.867	165.016	273.183	369.838	165.435	276.640	343.033	165.358	
3445	6.88800	219.140	227.905	165.890	224.803	246.828	165.714	238.802	223.236	165.876	290.683	357.937	165.031	273.007	369.936	165.463	276.439	343.111	165.385	
3446	6.89000	218.868	227.554	165.927	224.269	246.507	165.728	238.491	223.152	165.899	290.531	357.995	165.000	272.846	370.041	165.474	276.223	343.215	165.391	
3447	6.89200	218.559	227.193	165.890	223.752	246.211	165.803	238.278	223.074	165.935	290.348	358.048	165.018	272.669	370.126	165.425	276.047	343.293	165.389	
3448	6.89400	218.298	226.825	165.850	223.218	245.925	165.779	238.128	223.003	165.953	290.100	358.135	165.000	272.515	370.222	165.422	275.826	343.389	165.352	
3449	6.89600	218.106	226.459	165.926	222.674	245.650	165.685	238.002	222.926	165.990	289.907	358.205	164.985	272.378	370.319	165.451	275.572	343.486	165.376	
3450	6.89800	217.795	226.080	165.894	222.168	245.369	165.724	237.737	222.769	165.898	289.768	358.291	164.967	272.210	370.425	165.462	275.356	343.581	165.369	
3451	6.90000	217.506	225.737	165.883	221.651	245.029	165.796	237.506	222.689	165.902	289.615	358.359	164.951	272.031	370.548	165.440	275.187	343.659	165.366	
3452	6.90200	217.280	225.378	165.856	221.101	244.733	165.757	237.298	222.627	165.901	289.431	358.428	164.935	271.886	370.644	165.437	274.973	343.764	165.374	
3453	6.90400	217.009	224.988	165.926	220.576	244.443	165.700	237.097	222.568	165.985	289.183	358.506	164.902	271.733	370.767	165.446	274.736	343.877	165.334	
3454	6.90600	216.733	224.618	165.959	220.038	244.141	165.712	236.879	222.499	166.033	289.005	358.563	164.840	271.579	370.863	165.443	274.529	343.973	165.358	
3455	6.90800	216.507	224.278	165.908	219.542	243.792	165.772	236.635	222.408	166.023	288.861	358.615	164.859	271.416	370.966	165.392	274.312	344.077	165.335	
3456	6.91000	216.246	223.958	165.842	218.952	243.464	165.744	236.416	222.328	165.945	288.662	358.685	164.874	271.271	371.071	165.403	274.097	344.172	165.328	
3457	6.91200	215.862	223.505	165.882	218.446	243.181	165.700	236.230	222.283	165.939	288.454	358.767	164.905	271.087	371.143	165.421	273.914	344.245	165.375	
3458	6.91400	215.700	223.196	166.058	217.905	242.844	165.691	235.922	222.213	165.955	288.237	358.829	164.908	270.926	371.231	165.435	273.647	344.349	165.351	
3459	6.91600	215.472	222.830	165.886	217.386	242.480	165.705	235.642	222.137	165.908	288.085	358.901	164.956	270.742	371.344	165.429	273.447	344.446	165.375	
3460	6.91800	215.075	222.472	165.799	216.812	242.166	165.724	235.451	222.080	165.888	287.926	358.973	165.003	270.580	371.431	165.412	273.262	344.515	165.389	
3461	6.92000	214.927	222.151	166.014	216.290	241.833	165.696	235.208	222.015	165.885	287.740	359.033	164.974	270.437	371.547	165.469	273.071	344.603	165.400	
3462	6.92200	214.622	221.695	165.970	215.758	241.495	165.687	234.884	221.929	165.907	287.550	359.093	164.974	270.284	371.653	165.481	272.842	344.717	165.392	
3463	6.92400	214.344	221.391	165.931	215.256	241.162	165.742	234.666	221.891	165.882	287.367	359.162	164.989	270.098	371.768	165.476	272.590	344.823	165.399	
3464	6.92600	214.004	221.055	165.902	214.660	240.802	165.757	234.439	221.836	165.893	287.128	359.208	165.025	269.928	371.882	165.471	272.366	344.927	165.406	
3465	6.92800	213.898	220.664	165.973	214.184	240.459	165.717	234.181	221.743	165.882	286.943	359.290	165.057	269.768	371.967	165.452	272.182	345.023	165.400	
3466	6.93000	213.560	220.288	165.954	213.614	240.115	165.726	233.867	221.688	165.913	286.758	359.367	165.025	269.614	372.064	165.450	271.991	345.128	165.408	
3467	6.93200	213.225	219.948	165.945	213.124	239.725	165.734	233.618	221.643	165.937	286.598	359.444	165.022	269.452	372.176	165.413	271.745	345.232	165.384	
3468	6.93400	213.076	219.618	165.983	212.545	239.359	165.768	233.336	221.540	165.912	286.431	359.504	165.023	269.299	372.282	165.425	271.500	345.337	165.392	
3469	6.93600	212.760	219.231	165.949	212.040	239.007	165.746	233.092	221.474	165.962	286.215	359.581	164.990	269.115	372.363	165.457	271.308	345.433	165.386	
3470	6.93800	212.460	218.863	166.016	211.489	238.646	165.731	232.757	221.413	165.959	286.011	359.660	164.959	268.970	372.478	165.483	271.116	345.528	165.380	
3471	6.94000	212.254	218.495	165.981	210.978	238.258	165.770	232.481	221.327	165.930	285.850	359.746	164.940	268.793	372.574	165.480	270.924	345.626	165.405	
3472	6.94200	212.073	218.177	165.980	210.423	237.881	165.791	232.206	221.295	165.967	285.675	359.823	164.938	268.648	372.697	165.489	270.649	345.723	165.399	
3473	6.94400	211.741	217.798	165.981	209.954	237.504	165.763	231.855	221.228	165.984	285.506	359.894	164.955	268.526	372.795	165.519	270.458	345.820	165.424	
3474	6.94600	211.461	217.426	166.017	209.359	237.134	165.765	231.587	221.149	165.936	285.266	359.976	164.986	268.359	372.883	165.532	270.289	345.899	165.453	
3475	6.94800	211.281	217.084	166.041	208.883	236.734	165.761	231.330	221.087	165.965	285.121	360.055	164.985	268.204	372.987	165.513	270.113	345.978	165.481	
3476	6.95000	211.019	216.729	165.967	208.336	236.312	165.780	230.984	220.996	165.953	284.984	360.125	165.002	268.018	373.083	165.479	269.891	346.083	165.489	
3477	6.95200	210.758	216.372	165.997	207.853	235.946	165.713	230.680	220.951	165.946	284.816	360.175	164.988	267.863	373.177	165.445	269.644	346.186	165.465	
3478	6.95400	210.506	215.981	165.986	207.286	235.523	165.753	230.383	220.892	165.923	284.601	360.208	164.977	267.704	373.265	165.459	269.413	346.299	165.425	
3479	6.95600	210.229	215.625	166.015	206.786	235.095	165.771	230.062	220.793	165.930	284.393	360.277	164.962	267.566	373.378	165.453	269.228	346.393	165.387	
3480	6.95800	209.960	215.263	166.013	206.235	234.705	165.748	229.728	220.704	165.920	284.170	360.333	165.013	267.403	373.490	165.417	269.028	346.489	165.382	
3481	6.96000	209.751	214.914	165.973	205.781	234.302	165.662	229.414	220.618	165.890	284.024	360.377	165.019	267.267	373.588	165.446	268.813	346.583	165.375	
3482	6.96200	209.517	214.550	165.971	205.121	233.847	165.825	229.078	220.540	165.924	283.825	360.447	165.034	267.076	373.671	165.509	268.599	346.671	165.386	
3483	6.96400	209.190	214.162	166.012	204.706	233.428	165.745	228.714	220.457	165.893	283.641	360.516	165.018	266.907	373.757	165.492	268.376	346.776	165.363	
3484	6.96600	208.982	213.829	166.019	204.163	233.038	165.723	228.393	220.369	165.914	283.466	360.583	165.001	266.744	373.869	165.456	268.184	346.863	165.374	
3485	6.96800	208.724	213.455	165.951	203.653	232.574	165.721	228.057	220.280	165.935	283.321	360.634	164.988	266.591	373.975	165.467	267.969	346.949	165.384	
3486	6.97000	208.492	213.112	165.945	203.089	232.136	165.798	227.680	220.200	165.936	283.104	360.713	164.988	266.440	374.062	165.481	267.722	347.045	165.378	
3487	6.97200	208.193	212.732	165.999	202.620	231.745	165.674	227.349	220.129	165.952	282.887	360.793	164.988	266.293	374.149	165.465	267.509	347.144	165.404	
3488	6.97400	207.940	212.369	165.998	202.073	231.279	165.744	226.998	220.036	165.939	282.711	360.872	164.986	266.114	374.254	165.446	267.325	347.231	165.416	
3489	6.97600	207.717	212.026	165.940	201.545	230.848	165.783	226.620	219.967	165.954	282.535	360.957	164.967	265.938	374.350	165.442	267.126	347.319	165.427	
3490	6.97800	207.463	211.659	165.958	201.018	230.381	165.719	226.250	219.881	165.923	282.374	361.042	164.948	265.754	374.453	165.422	266.903	347.414	165.450	
3491	6.98000	207.210	211.308	165.970	200.565	229.982	165.718	225.900	219.769	165.968	282.173	361.122	164.948	265.631	374.550	165.420	266.717	347.517	165.427	
3492	6.98200	206.916	210.926	165.942	199.990	229.491	165.812	225.529	219.685	165.937	281.971	361.190	164.901	265.478	374.673	165.430	266.448	347.639	165.370	
3493	6.98400	206.686	210.592	165.949	199.519	229.051	165.706	225.127	219.600	165.906	281.805	361.249	164.901	265.326	374.788	165.455	266.248	347.743	165.347	
3494	6.98600	206.435	210.218	165.935	198.981	228.595	165.790	224.745	219.505	165.945	281.622	361.291	164.905	265.149	374.866	165.455	266.032	347.820	165.344	
3495	6.98800	206.197	209.874	165.929	198.471	228.110	165.732	224.391	219.409	165.901	281.407	361.355	164.939	264.972	374.945	165.456	265.825	347.924	165.351	
3496	6.99000	205.951	209.512	165.928	197.909	227.655	165.765	223.976	219.321	165.920	281.212	361.410	164.960	264.811	375.041	165.453	265.611	348.013	165.363	
3497	6.99200	205.658	209.129	165.952	197.466	227.166	165.759	223.608	219.212	165.913	281.013	361.479	164.944	264.650	375.137	165.451	265.397	348.119	165.372	
3498	6.99400	205.452	208.800	165.941	196.945	226.699	165.779	223.200	219.141	165.927	280.855	361.540	164.976	264.504	375.223	165.433	265.206	348.206	165.383	
3499	6.99600	205.213	208.441	165.890	196.427	226.197	165.779	222.839	219.022	165.908	280.664	361.600	164.977	264.381	375.320	165.432	265.023	348.294	165.425	
3500	6.99800	204.983	208.090	165.904	195.928	225.747	165.795	222.419	218.931	165.978	280.510	361.661	164.979	264.236	375.436	165.459	264.816	348.391	165.450	
3501	7.00000	204.702	207.703	165.979	195.407	225.260	165.707	222.041	218.825	165.920	280.349	361.749	164.993	264.044	375.549	165.453	264.592	348.486	165.414	
3502	7.00200	204.446	207.350	165.909	194.913	224.766	165.855	221.633	218.727	165.927	280.213	361.812	165.026	263.891	375.645	165.450	264.416	348.575	165.457	
3503	7.00400	204.253	207.030	165.881	194.482	224.281	165.749	221.209	218.596	165.944	279.973	361.866	165.047	263.760	375.752	165.464	264.194	348.671	165.450	
3504	7.00600	203.993	206.656	165.919	193.899	223.792	165.814	220.857	218.497	165.951	279.765	361.938	165.063	263.631	375.857	165.476	264.001	348.757	165.431	
3505	7.00800	203.751	206.281	165.958	193.471	223.269	165.852	220.388	218.377	165.929	279.589	362.023	165.044	263.470	375.953	165.473	263.802	348.870	165.422	
3506	7.01000	203.517	205.945	165.935	192.922	222.802	165.812	219.995	218.267	165.974	279.451	362.102	165.043	263.323	376.048	165.440	263.602	348.974	165.399	
3507	7.01200	203.285	205.586	165.885	192.438	222.258	165.874	219.581	218.119	165.945	279.319	362.169	164.997	263.162	376.126	165.440	263.379	349.097	165.374	
3508	7.01400	203.033	205.239	165.931	191.999	221.756	165.878	219.150	218.038	165.946	279.096	362.246	164.964	262.994	376.214	165.454	263.163	349.201	165.381	
3509	7.01600	202.788	204.861	165.938	191.443	221.265	165.841	218.718	217.890	165.969	278.886	362.314	164.918	262.816	376.311	165.453	262.972	349.298	165.407	
3510	7.01800	202.548	204.535	165.928	190.999	220.721	165.926	218.290	217.807	165.968	278.711	362.391	164.915	262.670	376.408	165.451	262.742	349.403	165.385	
3511	7.02000	202.311	204.173	165.930	190.464	220.244	165.853	217.810	217.676	165.985	278.549	362.445	164.935	262.547	376.514	165.464	262.536	349.484	165.414	
3512	7.02200	202.041	203.819	165.912	189.996	219.684	165.892	217.422	217.548	165.983	278.372	362.506	164.938	262.403	376.629	165.491	262.338	349.572	165.456	
3513	7.02400	201.819	203.463	165.947	189.556	219.192	165.940	216.960	217.406	165.986	278.149	362.577	164.954	262.219	376.735	165.502	262.146	349.659	165.467	
3514	7.02600	201.571	203.126	165.924	189.015	218.638	165.846	216.504	217.271	165.971	277.957	362.648	164.971	262.049	376.823	165.486	261.954	349.738	165.465	
3515	7.02800	201.310	202.765	165.926	188.580	218.137	165.965	216.056	217.106	166.030	277.805	362.718	164.986	261.886	376.917	165.453	261.755	349.843	165.473	
3516	7.03000	201.080	202.420	165.922	188.062	217.576	165.890	215.563	216.986	165.978	277.630	362.788	165.002	261.743	377.024	165.496	261.555	349.931	165.485	
3517	7.03200	200.842	202.060	165.925	187.616	217.067	165.945	215.092	216.838	166.031	277.452	362.857	164.987	261.589	377.128	165.477	261.308	350.061	165.442	
3518	7.03400	200.549	201.699	165.926	187.130	216.494	165.940	214.697	216.692	166.034	277.253	362.920	165.021	261.434	377.226	165.476	261.094	350.175	165.464	
3519	7.03600	200.294	201.340	165.929	186.632	215.972	165.950	214.150	216.589	165.975	277.054	362.958	165.075	261.257	377.304	165.476	260.887	350.262	165.475	
3520	7.03800	200.055	201.003	165.907	186.186	215.403	165.979	213.692	216.415	166.021	276.823	363.019	165.076	261.113	377.409	165.488	260.663	350.375	165.435	
3521	7.04000	199.801	200.664	165.885	185.677	214.880	165.957	213.187	216.277	165.973	276.639	363.098	165.076	260.929	377.506	165.485	260.424	350.487	165.396	
3522	7.04200	199.530	200.299	165.907	185.232	214.300	165.973	212.745	216.092	166.006	276.493	363.167	165.061	260.774	377.613	165.499	260.225	350.592	165.404	
3523	7.04400	199.306	199.957	165.905	184.788	213.779	165.985	212.315	215.925	166.065	276.340	363.235	165.045	260.637	377.701	165.514	260.048	350.670	165.401	
3524	7.04600	199.061	199.601	165.888	184.312	213.182	166.007	211.768	215.762	166.010	276.149	363.303	165.028	260.500	377.814	165.509	259.865	350.759	165.445	
3525	7.04800	198.830	199.247	165.873	183.875	212.651	166.006	211.339	215.578	166.074	275.923	363.381	164.997	260.338	377.900	165.491	259.635	350.857	165.440	
3526	7.05000	198.596	198.900	165.921	183.429	212.072	166.023	210.807	215.431	166.013	275.738	363.450	164.982	260.176	377.997	165.490	259.436	350.953	165.465	
3527	7.05200	198.350	198.529	165.912	182.960	211.498	166.021	210.325	215.270	166.021	275.577	363.521	164.999	260.013	378.075	165.460	259.238	351.032	165.494	
3528	7.05400	198.109	198.198	165.872	182.538	210.946	166.047	209.813	215.108	165.998	275.424	363.599	164.998	259.853	378.170	165.457	259.030	351.145	165.485	
3529	7.05600	197.873	197.858	165.902	182.100	210.344	166.039	209.288	214.945	165.974	275.271	363.667	164.982	259.708	378.268	165.487	258.838	351.240	165.479	
3530	7.05800	197.636	197.491	165.925	181.645	209.795	166.013	208.907	214.716	166.037	275.062	363.754	164.964	259.585	378.372	165.468	258.637	351.344	165.456	
3531	7.06000	197.387	197.144	165.891	181.232	209.192	166.057	208.309	214.521	166.024	274.863	363.815	164.966	259.438	378.469	165.467	258.413	351.465	165.430	
3532	7.06200	197.157	196.806	165.870	180.801	208.630	166.019	207.889	214.332	166.025	274.717	363.883	164.950	259.271	378.566	165.495	258.213	351.569	165.408	
3533	7.06400	196.922	196.449	165.906	180.372	208.028	166.064	207.311	214.161	166.019	274.573	363.956	164.999	259.134	378.679	165.491	258.028	351.656	165.388	
3534	7.06600	196.677	196.088	165.911	179.961	207.436	166.070	206.858	213.963	166.007	274.381	364.007	164.986	258.989	378.775	165.488	257.829	351.760	165.396	
3535	7.06800	196.423	195.745	165.909	179.546	206.852	166.058	206.271	213.760	166.012	274.174	364.060	165.005	258.818	378.856	165.491	257.606	351.847	165.408	
3536	7.07000	196.192	195.407	165.889	179.111	206.254	166.084	205.814	213.536	166.024	273.952	364.095	165.026	258.665	378.961	165.502	257.382	351.943	165.372	
3537	7.07200	195.958	195.049	165.926	178.742	205.676	166.055	205.246	213.321	165.985	273.768	364.168	165.075	258.513	379.046	165.484	257.168	352.040	165.397	
3538	7.07400	195.719	194.685	165.898	178.294	205.061	166.138	204.752	213.117	165.971	273.598	364.226	165.014	258.373	379.131	165.437	256.977	352.136	165.422	
3539	7.07600	195.456	194.353	165.910	177.907	204.468	166.064	204.252	212.908	165.945	273.422	364.293	164.998	258.195	379.218	165.421	256.746	352.223	165.403	
3540	7.07800	195.208	194.017	165.890	177.483	203.847	166.168	203.683	212.681	165.975	273.246	364.362	164.982	258.003	379.314	165.418	256.580	352.320	165.460	
3541	7.08000	194.955	193.645	165.882	177.069	203.274	166.089	203.203	212.457	165.987	273.062	364.422	164.984	257.858	379.402	165.433	256.404	352.399	165.489	
3542	7.08200	194.718	193.312	165.895	176.696	202.639	166.097	202.644	212.206	166.042	272.853	364.495	165.001	257.735	379.517	165.430	256.212	352.502	165.465	
3543	7.08400	194.456	192.969	165.894	176.272	202.062	166.120	202.156	211.961	165.996	272.669	364.575	165.032	257.589	379.623	165.443	255.965	352.625	165.440	
3544	7.08600	194.225	192.621	165.861	175.864	201.435	166.111	201.492	211.753	165.937	272.499	364.645	165.018	257.421	379.729	165.455	255.742	352.721	165.434	
3545	7.08800	193.974	192.275	165.912	175.474	200.801	166.120	200.998	211.523	165.916	272.331	364.723	165.016	257.260	379.817	165.470	255.532	352.824	165.381	
3546	7.09000	193.734	191.933	165.912	175.144	200.251	166.102	200.396	211.309	165.928	272.140	364.808	164.997	257.114	379.903	165.454	255.292	352.937	165.342	
3547	7.09200	193.472	191.590	165.912	174.716	199.590	166.156	199.977	211.006	166.013	271.960	364.884	164.934	256.975	380.008	165.435	255.101	353.024	165.353	
3548	7.09400	193.243	191.257	165.925	174.344	198.982	166.091	199.361	210.731	165.977	271.775	364.946	164.937	256.790	380.098	165.452	254.901	353.128	165.361	
3549	7.09600	193.013	190.891	165.899	174.016	198.388	166.207	198.926	210.491	165.996	271.607	365.006	164.939	256.644	380.194	165.450	254.734	353.208	165.391	
3550	7.09800	192.750	190.560	165.912	173.660	197.752	166.136	198.201	210.260	165.961	271.423	365.076	164.955	256.514	380.305	165.413	254.528	353.316	165.432	
3551	7.10000	192.480	190.239	165.939	173.237	197.098	166.173	197.786	209.989	165.972	271.223	365.120	164.960	256.375	380.384	165.414	254.314	353.422	165.441	
3552	7.10200	192.259	189.857	165.919	172.909	196.531	166.214	197.130	209.721	165.969	271.041	365.182	164.993	256.190	380.470	165.398	254.115	353.510	165.453	
