NO_OF_FRAMES	1598
NO_OF_CAMERAS	2
NO_OF_MARKERS	6
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2024-10-21, 11:34:23.998	926997.74098940
DATA_INCLUDED	3D
MARKER_NAMES	v43_3g_orgio	v43_3g_X	v43_3g_Y	h43_5g_origo	h43_5g_X	h43_5g_Y
TRAJECTORY_TYPES	Measured	Mixed	Measured	Measured	Measured	Measured
Frame	Time	v43_3g_orgio X	v43_3g_orgio Y	v43_3g_orgio Z	v43_3g_X X	v43_3g_X Y	v43_3g_X Z	v43_3g_Y X	v43_3g_Y Y	v43_3g_Y Z	h43_5g_origo X	h43_5g_origo Y	h43_5g_origo Z	h43_5g_X X	h43_5g_X Y	h43_5g_X Z	h43_5g_Y X	h43_5g_Y Y	h43_5g_Y Z	
4342	8.68200	411.168	431.541	162.942	407.077	374.974	163.943	466.485	434.147	163.100	512.460	517.628	163.162	516.979	573.230	164.173	457.422	521.249	163.334
4343	8.68400	411.213	432.090	162.984	406.246	375.554	163.964	466.559	433.645	163.232	512.330	517.239	163.134	515.944	572.896	164.193	457.053	520.026	163.380
4344	8.68600	411.338	432.560	163.015	405.303	376.159	163.960	466.714	433.192	163.075	512.107	516.777	163.202	514.960	572.489	164.243	456.882	518.860	163.360
4345	8.68800	411.385	433.141	162.961	404.331	376.809	163.972	466.850	432.737	163.150	511.957	516.372	163.142	514.036	572.101	164.210	456.763	517.684	163.359
4346	8.69000	411.495	433.594	163.024	403.400	377.459	163.981	466.835	432.246	163.063	511.776	515.964	163.178	513.011	571.696	164.289	456.579	516.490	163.423
4347	8.69200	411.550	434.141	162.974	402.433	378.136	164.000	466.930	431.806	163.042	511.567	515.511	163.167	512.031	571.334	164.295	456.316	515.257	163.494
4348	8.69400	411.614	434.610	163.004	401.463	378.759	163.999	466.880	431.211	163.027	511.476	515.175	163.141	511.126	570.919	164.216	456.181	514.126	163.512
4349	8.69600	411.560	434.919	162.990	400.322	379.311	163.999	466.756	430.478	163.020	511.464	514.936	163.192	510.348	570.623	164.301	456.192	513.216	163.545
4350	8.69800	411.339	435.077	162.970	399.023	379.694	163.980	466.386	429.510	163.043	511.588	514.857	163.179	509.919	570.569	164.261	456.321	512.466	163.546
4351	8.70000	411.001	435.199	162.952	397.593	380.057	163.932	465.952	428.531	163.085	511.837	514.840	163.153	509.398	570.495	164.313	456.600	511.803	163.613
4352	8.70200	410.669	435.321	162.968	396.202	380.442	163.974	465.464	427.598	163.038	512.075	514.814	163.173	509.030	570.484	164.292	456.883	511.132	163.603
4353	8.70400	410.345	435.444	162.982	394.810	380.865	163.872	465.022	426.609	163.137	512.291	514.771	163.163	508.572	570.404	164.325	457.158	510.400	163.608
4354	8.70600	410.054	435.602	162.992	393.442	381.293	163.892	464.443	425.704	163.100	512.515	514.718	163.167	508.111	570.336	164.305	457.472	509.695	163.597
4355	8.70800	409.761	435.752	163.020	392.126	381.758	163.942	464.070	424.776	163.114	512.747	514.676	163.155	507.668	570.231	164.353	457.727	508.970	163.684
4356	8.71000	409.499	435.945	162.999	390.890	382.307	163.884	463.587	424.000	162.921	512.910	514.579	163.145	507.044	570.046	164.342	457.959	508.202	163.629
4357	8.71200	409.354	436.208	162.972	389.768	382.907	163.962	463.179	423.254	162.939	513.005	514.410	163.198	506.442	569.762	164.352	458.093	507.372	163.652
4358	8.71400	409.270	436.518	162.986	388.753	383.582	163.954	462.903	422.652	162.905	513.003	514.170	163.220	505.984	569.472	164.377	458.182	506.523	163.677
4359	8.71600	409.248	436.881	163.028	387.822	384.279	164.009	462.606	422.057	162.824	512.949	513.897	163.207	505.248	569.181	164.422	458.248	505.701	163.686
4360	8.71800	409.242	437.260	162.978	386.949	385.036	164.037	462.351	421.561	162.811	512.878	513.641	163.132	504.593	568.763	164.504	458.258	504.889	163.613
4361	8.72000	409.212	437.595	162.977	386.035	385.747	164.026	462.070	420.950	162.829	512.828	513.409	163.168	504.074	568.455	164.436	458.257	504.121	163.588
4362	8.72200	409.143	437.862	163.042	385.083	386.396	164.009	461.671	420.381	162.761	512.873	513.232	163.173	503.644	568.232	164.406	458.398	503.494	163.656
4363	8.72400	408.974	438.100	163.033	384.100	387.030	164.056	461.228	419.754	162.808	512.970	513.091	163.209	503.261	568.008	164.471	458.602	502.885	163.692
4364	8.72600	408.692	438.335	162.960	383.080	387.596	163.971	460.669	419.160	162.820	513.123	512.977	163.229	503.022	567.769	164.566	458.805	502.328	163.731
4365	8.72800	408.492	438.503	162.987	382.113	388.183	163.948	460.202	418.612	162.875	513.262	512.863	163.219	502.716	567.574	164.523	459.027	501.808	163.734
4366	8.73000	408.292	438.758	162.977	381.246	388.778	163.909	459.739	418.125	162.876	513.356	512.713	163.207	502.397	567.404	164.468	459.226	501.315	163.751
4367	8.73200	408.191	439.025	163.043	380.494	389.412	163.930	459.343	417.734	162.884	513.393	512.536	163.211	502.219	567.185	164.470	459.325	500.856	163.736
4368	8.73400	408.124	439.298	163.031	379.802	390.036	163.910	459.013	417.414	162.852	513.457	512.378	163.183	502.100	566.927	164.598	459.410	500.450	163.846
4369	8.73600	407.950	439.586	162.925	379.120	390.607	163.925	458.619	417.112	162.849	513.543	512.245	163.173	501.974	566.704	164.637	459.502	500.096	163.829
4370	8.73800	407.803	439.826	162.978	378.483	391.117	163.936	458.238	416.881	162.871	513.647	512.086	163.211	501.907	566.527	164.600	459.632	499.814	163.840
4371	8.74000	407.671	440.057	163.047	377.938	391.643	163.884	457.907	416.712	162.868	513.730	511.918	163.231	501.934	566.361	164.548	459.730	499.611	163.865
4372	8.74200	407.502	440.329	163.038	377.478	392.067	163.941	457.590	416.630	162.859	513.798	511.724	163.236	502.065	566.221	164.544	459.782	499.478	163.887
4373	8.74400	407.365	440.584	162.997	377.071	392.498	163.922	457.328	416.629	162.854	513.892	511.574	163.225	502.261	566.124	164.499	459.849	499.434	163.906
4374	8.74600	407.205	440.839	162.986	376.741	392.866	163.896	457.068	416.689	162.827	514.002	511.450	163.199	502.553	566.035	164.503	459.920	499.496	163.890
4375	8.74800	407.034	441.087	163.024	376.449	393.148	163.915	456.867	416.795	162.843	514.110	511.300	163.189	502.998	565.942	164.519	459.975	499.611	163.871
4376	8.75000	406.918	441.300	163.095	376.227	393.423	163.951	456.689	416.971	162.851	514.233	511.159	163.194	503.386	565.871	164.496	460.015	499.788	163.865
4377	8.75200	406.720	441.537	163.055	376.059	393.694	163.895	456.505	417.183	162.855	514.349	511.027	163.183	503.963	565.786	164.502	460.077	500.053	163.857
4378	8.75400	406.521	441.800	162.998	375.898	393.938	163.828	456.320	417.472	162.836	514.477	510.885	163.221	504.426	565.723	164.495	460.116	500.344	163.866
4379	8.75600	406.368	442.029	163.005	375.792	394.106	163.848	456.183	417.764	162.845	514.599	510.725	163.228	505.085	565.649	164.546	460.150	500.645	163.825
4380	8.75800	406.160	442.285	163.027	375.685	394.283	163.884	456.054	418.055	162.824	514.716	510.576	163.217	505.652	565.612	164.498	460.199	500.990	163.797
4381	8.76000	406.022	442.480	163.067	375.569	394.450	163.876	455.916	418.374	162.848	514.872	510.437	163.189	506.266	565.535	164.520	460.284	501.379	163.818
4382	8.76200	405.854	442.692	163.075	375.485	394.628	163.912	455.768	418.727	162.869	515.004	510.305	163.179	506.994	565.482	164.478	460.334	501.742	163.760
4383	8.76400	405.633	442.945	162.973	375.417	394.811	163.870	455.623	419.044	162.862	515.130	510.164	163.153	507.559	565.417	164.445	460.365	502.113	163.780
4384	8.76600	405.481	443.209	162.977	375.340	394.979	163.861	455.523	419.381	162.883	515.263	510.041	163.126	508.214	565.318	164.448	460.493	502.530	163.721
4385	8.76800	405.295	443.457	163.015	375.279	395.163	163.850	455.384	419.751	162.903	515.384	509.891	163.147	508.951	565.239	164.388	460.511	502.857	163.694
4386	8.77000	405.134	443.669	163.024	375.226	395.331	163.842	455.287	420.104	162.861	515.498	509.741	163.169	509.507	565.146	164.371	460.571	503.228	163.747
4387	8.77200	405.036	443.890	163.047	375.165	395.534	163.860	455.188	420.448	162.867	515.630	509.592	163.158	510.188	565.033	164.339	460.671	503.619	163.641
4388	8.77400	404.853	444.188	162.987	375.121	395.712	163.896	455.074	420.793	162.872	515.723	509.424	163.148	510.890	564.923	164.330	460.672	503.945	163.647
4389	8.77600	404.661	444.461	162.977	375.044	395.880	163.919	454.953	421.119	162.849	515.824	509.274	163.137	511.447	564.850	164.311	460.770	504.307	163.687
4390	8.77800	404.515	444.656	163.018	374.952	396.081	163.875	454.816	421.454	162.839	515.964	509.126	163.126	512.086	564.767	164.316	460.875	504.671	163.629
4391	8.78000	404.269	444.884	162.997	374.839	396.298	163.795	454.667	421.783	162.910	516.103	508.994	163.116	512.766	564.680	164.295	460.908	504.998	163.606
4392	8.78200	404.131	445.114	163.035	374.771	396.484	163.815	454.538	422.126	162.886	516.211	508.835	163.122	513.300	564.593	164.271	461.057	505.378	163.583
4393	8.78400	403.994	445.405	163.022	374.709	396.671	163.866	454.416	422.487	162.861	516.315	508.675	163.160	513.982	564.468	164.227	461.105	505.670	163.559
4394	8.78600	403.834	445.713	162.979	374.648	396.892	163.882	454.317	422.841	162.882	516.414	508.516	163.167	514.481	564.244	164.249	461.138	505.945	163.535
4395	8.78800	403.757	445.926	163.020	374.579	397.131	163.897	454.241	423.167	162.860	516.492	508.348	163.157	515.058	564.070	164.166	461.225	506.254	163.512
4396	8.79000	403.642	446.190	163.027	374.519	397.404	163.874	454.160	423.484	162.824	516.540	508.172	163.130	515.573	563.863	164.283	461.256	506.563	163.521
4397	8.79200	403.513	446.525	162.997	374.451	397.660	163.885	454.069	423.801	162.819	516.587	507.987	163.119	516.042	563.737	164.204	461.235	506.784	163.498
4398	8.79400	403.422	446.790	163.003	374.351	397.916	163.896	453.969	424.094	162.831	516.615	507.783	163.141	516.578	563.594	164.244	461.275	507.050	163.491
4399	8.79600	403.277	447.036	162.980	374.252	398.154	163.909	453.864	424.367	162.814	516.684	507.607	163.147	517.064	563.460	164.150	461.429	507.334	163.516
4400	8.79800	403.130	447.284	163.019	374.122	398.410	163.919	453.726	424.640	162.798	516.784	507.466	163.152	517.597	563.273	164.142	461.546	507.565	163.511
4401	8.80000	403.023	447.541	163.071	373.939	398.725	163.842	453.555	424.888	162.832	516.892	507.316	163.141	518.094	563.080	164.089	461.626	507.761	163.474
4402	8.80200	402.871	447.840	163.013	373.772	398.998	163.848	453.392	425.118	162.867	516.960	507.166	163.162	518.531	562.866	164.125	461.680	507.947	163.486
4403	8.80400	402.726	448.103	162.958	373.618	399.255	163.890	453.238	425.312	162.875	517.047	507.009	163.135	518.886	562.718	164.110	461.765	508.142	163.481
4404	8.80600	402.627	448.325	163.014	373.411	399.563	163.893	453.077	425.514	162.866	517.094	506.823	163.125	519.306	562.534	164.158	461.903	508.354	163.511
4405	8.80800	402.449	448.607	163.051	373.189	399.888	163.862	452.926	425.708	162.842	517.130	506.637	163.147	519.703	562.401	164.117	462.021	508.514	163.476
4406	8.81000	402.327	448.881	163.042	372.952	400.230	163.828	452.757	425.875	162.836	517.183	506.442	163.154	520.102	562.198	164.049	462.060	508.621	163.474
4407	8.81200	402.214	449.135	162.971	372.707	400.532	163.908	452.556	426.008	162.866	517.267	506.301	163.159	520.509	561.995	164.066	462.114	508.692	163.473
4408	8.81400	402.045	449.417	162.977	372.431	400.900	163.856	452.331	426.121	162.867	517.374	506.159	163.165	520.749	561.826	164.052	462.160	508.744	163.473
4409	8.81600	401.952	449.657	163.064	372.139	401.279	163.849	452.132	426.226	162.852	517.475	506.009	163.155	521.009	561.653	164.080	462.208	508.789	163.457
4410	8.81800	401.860	449.915	163.117	371.826	401.623	163.875	451.910	426.296	162.840	517.559	505.851	163.161	521.300	561.485	164.096	462.246	508.825	163.456
4411	8.82000	401.671	450.220	162.983	371.496	402.002	163.899	451.702	426.357	162.846	517.605	505.674	163.166	521.587	561.317	164.082	462.330	508.826	163.488
4412	8.82200	401.541	450.467	162.990	371.159	402.422	163.839	451.447	426.401	162.853	517.644	505.490	163.155	521.821	561.142	164.049	462.472	508.838	163.438
4413	8.82400	401.417	450.725	163.076	370.799	402.801	163.860	451.201	426.417	162.847	517.728	505.331	163.160	522.082	560.944	164.060	462.588	508.839	163.438
4414	8.82600	401.239	450.989	163.085	370.415	403.217	163.910	450.932	426.434	162.840	517.795	505.163	163.183	522.339	560.787	164.027	462.702	508.812	163.457
4415	8.82800	401.133	451.236	163.062	370.026	403.661	163.798	450.678	426.433	162.835	517.873	505.013	163.173	522.468	560.636	164.043	462.779	508.777	163.460
4416	8.83000	400.974	451.508	163.020	369.650	404.070	163.895	450.408	426.424	162.847	517.942	504.872	163.178	522.598	560.484	164.059	462.863	508.741	163.464
4417	8.83200	400.828	451.782	163.043	369.228	404.492	163.897	450.130	426.405	162.845	518.026	504.731	163.183	522.742	560.290	164.087	462.939	508.688	163.467
4418	8.83400	400.720	452.022	163.129	368.808	404.973	163.811	449.838	426.387	162.841	518.081	504.546	163.173	522.896	560.115	164.083	463.022	508.635	163.502
4419	8.83600	400.575	452.251	163.109	368.417	405.407	163.889	449.546	426.350	162.839	518.129	504.387	163.146	523.144	559.935	164.063	463.075	508.564	163.505
4420	8.83800	400.408	452.541	163.036	367.957	405.837	163.873	449.245	426.314	162.838	518.189	504.210	163.154	523.332	559.779	164.028	463.129	508.493	163.509
4421	8.84000	400.294	452.823	163.041	367.545	406.338	163.849	448.938	426.278	162.835	518.282	504.052	163.159	523.454	559.628	164.043	463.174	508.405	163.511
4422	8.84200	400.148	453.071	163.082	367.100	406.761	163.881	448.622	426.224	162.835	518.358	503.911	163.164	523.526	559.486	164.011	463.238	508.318	163.482
4423	8.84400	400.018	453.309	163.076	366.671	407.270	163.841	448.306	426.195	162.818	518.458	503.752	163.170	523.622	559.317	164.056	463.284	508.203	163.470
4424	8.84600	399.905	453.565	163.067	366.227	407.718	163.824	448.015	426.133	162.803	518.528	503.603	163.159	523.727	559.123	164.084	463.418	508.048	163.438
4425	8.84800	399.753	453.863	163.011	365.805	408.195	163.852	447.682	426.079	162.833	518.575	503.436	163.148	523.860	558.940	164.064	463.512	507.908	163.409
4426	8.85000	399.606	454.128	163.051	365.346	408.702	163.780	447.374	426.025	162.835	518.624	503.243	163.122	523.993	558.775	164.044	463.574	507.768	163.413
4427	8.85200	399.453	454.349	163.046	364.932	409.153	163.827	447.067	425.962	162.819	518.694	503.075	163.113	524.140	558.626	164.026	463.648	507.661	163.449
4428	8.85400	399.292	454.605	163.071	364.496	409.662	163.788	446.719	425.900	162.836	518.769	502.926	163.134	524.265	558.477	164.009	463.731	507.564	163.470
4429	8.85600	399.154	454.886	163.048	364.051	410.129	163.801	446.411	425.836	162.821	518.837	502.783	163.141	524.327	558.334	164.008	463.815	507.475	163.474
4430	8.85800	399.048	455.178	163.039	363.645	410.650	163.840	446.088	425.782	162.821	518.896	502.615	163.164	524.402	558.165	164.022	463.883	507.369	163.480
4431	8.86000	398.933	455.416	163.064	363.178	411.157	163.740	445.763	425.737	162.836	518.967	502.465	163.153	524.515	557.972	164.049	463.960	507.271	163.469
4432	8.86200	398.842	455.654	163.059	362.795	411.661	163.812	445.446	425.675	162.854	519.013	502.298	163.143	524.652	557.779	164.077	463.999	507.156	163.458
4433	8.86400	398.744	455.928	163.051	362.366	412.160	163.729	445.101	425.620	162.822	519.069	502.122	163.117	524.745	557.611	164.059	464.032	506.988	163.417
4434	8.86600	398.592	456.244	162.994	361.968	412.656	163.819	444.800	425.592	162.836	519.116	501.953	163.109	524.816	557.462	164.041	464.070	506.812	163.421
4435	8.86800	398.469	456.501	163.020	361.585	413.148	163.784	444.482	425.539	162.868	519.161	501.793	163.116	524.870	557.285	164.039	464.100	506.653	163.426
4436	8.87000	398.322	456.721	163.048	361.155	413.694	163.777	444.160	425.519	162.832	519.221	501.633	163.123	524.930	557.116	164.052	464.150	506.538	163.478
4437	8.87200	398.176	456.987	163.089	360.781	414.186	163.742	443.852	425.501	162.829	519.297	501.467	163.144	525.043	556.940	164.080	464.187	506.423	163.496
4438	8.87400	398.084	457.287	163.097	360.399	414.722	163.718	443.534	425.474	162.874	519.328	501.299	163.134	525.199	556.757	164.061	464.225	506.335	163.500
4439	8.87600	398.001	457.586	163.073	360.023	415.174	163.800	443.243	425.454	162.839	519.335	501.105	163.139	525.361	556.566	164.057	464.264	506.238	163.487
4440	8.87800	397.941	457.833	163.052	359.656	415.701	163.762	442.937	425.470	162.801	519.362	500.920	163.098	525.478	556.399	164.039	464.304	506.168	163.458
4441	8.88000	397.857	458.090	163.077	359.273	416.210	163.728	442.634	425.461	162.844	519.391	500.760	163.105	525.549	556.248	164.022	464.425	506.091	163.379
4442	8.88200	397.781	458.408	163.082	358.920	416.712	163.712	442.350	425.460	162.839	519.444	500.583	163.112	525.610	556.070	164.022	464.513	505.996	163.333
4443	8.88400	397.677	458.680	163.013	358.631	417.205	163.711	442.066	425.485	162.815	519.503	500.424	163.150	525.708	555.875	164.050	464.576	505.890	163.306
4444	8.88600	397.522	458.918	163.041	358.286	417.682	163.744	441.772	425.528	162.822	519.557	500.275	163.139	525.852	555.648	164.076	464.630	505.793	163.294
4445	8.88800	397.413	459.184	163.115	357.934	418.210	163.710	441.486	425.545	162.847	519.580	500.081	163.145	526.023	555.463	164.060	464.674	505.704	163.329
4446	8.89000	397.313	459.484	163.124	357.643	418.694	163.696	441.224	425.589	162.853	519.605	499.887	163.121	526.198	555.306	163.996	464.719	505.625	163.347
4447	8.89200	397.231	459.792	163.054	357.368	419.162	163.748	440.963	425.658	162.841	519.645	499.727	163.095	526.398	555.148	163.996	464.763	505.571	163.382
4448	8.89400	397.148	460.057	163.032	357.054	419.619	163.692	440.701	425.737	162.845	519.707	499.559	163.087	526.530	554.979	163.981	464.823	505.528	163.400
4449	8.89600	397.064	460.313	163.058	356.755	420.077	163.698	440.446	425.798	162.850	519.749	499.381	163.126	526.702	554.749	164.041	464.861	505.501	163.418
4450	8.89800	396.979	460.588	163.116	356.519	420.518	163.706	440.192	425.894	162.851	519.793	499.231	163.148	526.922	554.511	164.086	464.906	505.474	163.435
4451	8.90000	396.904	460.869	163.064	356.235	420.958	163.685	439.954	425.998	162.837	519.838	499.054	163.156	527.149	554.326	164.041	464.958	505.483	163.453
4452	8.90200	396.819	461.152	163.074	355.967	421.409	163.710	439.755	426.103	162.821	519.854	498.868	163.146	527.413	554.161	164.024	465.013	505.491	163.439
4453	8.90400	396.726	461.418	163.149	355.768	421.824	163.738	439.514	426.218	162.853	519.893	498.683	163.138	527.638	553.976	164.009	465.081	505.518	163.455
4454	8.90600	396.610	461.700	163.191	355.507	422.264	163.718	439.293	426.349	162.820	519.949	498.506	163.114	527.869	553.781	164.010	465.152	505.562	163.439
4455	8.90800	396.498	461.972	163.090	355.310	422.643	163.718	439.085	426.480	162.818	520.010	498.348	163.120	528.136	553.534	164.041	465.231	505.633	163.407
4456	8.91000	396.401	462.254	163.036	355.080	423.048	163.702	438.898	426.614	162.879	520.053	498.178	163.144	528.453	553.316	164.025	465.293	505.704	163.407
4457	8.91200	396.284	462.528	163.095	354.866	423.445	163.733	438.675	426.798	162.872	520.081	497.991	163.168	528.762	553.107	164.024	465.379	505.802	163.390
4458	8.91400	396.199	462.803	163.153	354.676	423.823	163.703	438.484	426.956	162.852	520.094	497.823	163.191	529.026	552.930	163.995	465.464	505.908	163.388
4459	8.91600	396.115	463.076	163.148	354.461	424.221	163.736	438.299	427.107	162.879	520.119	497.629	163.166	529.306	552.735	163.967	465.541	505.997	163.387
4460	8.91800	396.026	463.366	163.079	354.285	424.610	163.754	438.100	427.282	162.857	520.161	497.445	163.125	529.637	552.482	163.981	465.610	506.095	163.401
4461	8.92000	395.925	463.649	163.121	354.078	424.979	163.713	437.941	427.492	162.801	520.225	497.286	163.100	529.986	552.202	164.042	465.686	506.166	163.431
4462	8.92200	395.849	463.906	163.149	353.903	425.340	163.716	437.770	427.653	162.874	520.278	497.127	163.107	530.260	552.017	163.998	465.748	506.255	163.428
4463	8.92400	395.758	464.170	163.128	353.720	425.719	163.689	437.567	427.847	162.915	520.322	496.958	163.130	530.594	551.824	163.968	465.823	506.344	163.459
4464	8.92600	395.653	464.478	163.058	353.537	426.054	163.711	437.400	428.048	162.875	520.331	496.771	163.187	530.913	551.632	163.938	465.914	506.415	163.489
4465	8.92800	395.568	464.770	163.116	353.385	426.433	163.715	437.238	428.217	162.901	520.344	496.584	163.211	531.258	551.341	163.954	466.006	506.513	163.504
4466	8.93000	395.460	465.026	163.145	353.224	426.804	163.705	437.078	428.401	162.863	520.377	496.408	163.185	531.606	551.069	164.032	466.107	506.619	163.502
4467	8.93200	395.345	465.273	163.158	353.063	427.140	163.731	436.925	428.638	162.853	520.421	496.234	163.127	531.950	550.869	163.986	466.232	506.744	163.469
4468	8.93400	395.255	465.573	163.105	352.895	427.519	163.735	436.778	428.833	162.892	520.494	496.067	163.086	532.253	550.658	163.957	466.343	506.886	163.436
4469	8.93600	395.179	465.881	163.100	352.751	427.862	163.711	436.600	429.019	162.917	520.570	495.908	163.094	532.618	550.429	163.929	466.459	507.018	163.419
4470	8.93800	395.094	466.147	163.143	352.544	428.223	163.687	436.447	429.238	162.877	520.588	495.729	163.135	532.980	550.150	163.928	466.544	507.142	163.419
4471	8.94000	395.041	466.403	163.172	352.445	428.585	163.694	436.309	429.424	162.902	520.598	495.542	163.191	533.272	549.894	163.945	466.630	507.266	163.417
4472	8.94200	394.973	466.712	163.135	352.269	428.938	163.719	436.163	429.618	162.910	520.604	495.363	163.200	533.611	549.664	163.948	466.716	507.381	163.399
4473	8.94400	394.920	467.030	163.145	352.163	429.291	163.711	436.019	429.863	162.853	520.622	495.170	163.174	533.942	549.447	163.870	466.791	507.488	163.429
4474	8.94600	394.836	467.268	163.143	351.971	429.653	163.719	435.889	430.067	162.875	520.673	494.978	163.118	534.281	549.148	163.871	466.882	507.577	163.459
4475	8.94800	394.729	467.498	163.158	351.850	430.005	163.710	435.741	430.244	162.917	520.738	494.811	163.077	534.580	548.874	163.888	466.983	507.666	163.459
4476	8.95000	394.638	467.797	163.137	351.666	430.374	163.670	435.580	430.445	162.879	520.776	494.651	163.085	534.913	548.639	163.872	467.075	507.764	163.472
