NO_OF_FRAMES	1453
NO_OF_CAMERAS	2
NO_OF_MARKERS	6
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2024-10-21, 11:41:31.017	927424.75938200
DATA_INCLUDED	3D
MARKER_NAMES	v43_3g_origo	v43_3g_X	v43_3g_Y	h43_5g_origo	h43_5g_X	h43_5g_Y
TRAJECTORY_TYPES	Measured	Measured	Measured	Mixed	Measured	Mixed
Frame	Time	v43_3g_origo X	v43_3g_origo Y	v43_3g_origo Z	v43_3g_X X	v43_3g_X Y	v43_3g_X Z	v43_3g_Y X	v43_3g_Y Y	v43_3g_Y Z	h43_5g_origo X	h43_5g_origo Y	h43_5g_origo Z	h43_5g_X X	h43_5g_X Y	h43_5g_X Z	h43_5g_Y X	h43_5g_Y Y	h43_5g_Y Z	
4431	8.86000	127.772	333.472	163.079	146.225	279.894	164.158	177.457	357.374	163.640	176.782	451.942	163.015	144.663	497.311	164.110	132.079	418.897	163.611
4432	8.86200	127.657	333.380	163.112	146.172	279.796	164.165	177.296	357.330	163.660	176.482	451.897	163.029	144.315	497.239	164.106	131.838	418.776	163.683
4433	8.86400	127.495	333.265	163.116	146.101	279.706	164.154	177.126	357.266	163.652	176.191	451.844	163.059	143.973	497.138	164.086	131.604	418.666	163.659
4434	8.86600	127.341	333.165	163.116	146.030	279.606	164.129	176.965	357.229	163.654	175.921	451.789	163.058	143.586	497.032	164.084	131.350	418.552	163.683
4435	8.86800	127.185	333.038	163.105	145.975	279.517	164.119	176.794	357.183	163.643	175.627	451.742	163.040	143.260	496.906	164.082	131.089	418.436	163.706
4436	8.87000	127.023	332.889	163.116	145.914	279.437	164.121	176.625	357.129	163.649	175.326	451.699	163.055	142.884	496.818	164.110	130.830	418.336	163.665
4437	8.87200	126.909	332.766	163.138	145.859	279.341	164.129	176.462	357.077	163.655	175.039	451.653	163.038	142.528	496.708	164.106	130.589	418.218	163.657
4438	8.87400	126.791	332.644	163.129	145.798	279.261	164.132	176.298	357.039	163.627	174.752	451.588	163.021	142.197	496.611	164.120	130.359	418.122	163.680
4439	8.87600	126.667	332.545	163.130	145.745	279.176	164.153	176.127	356.993	163.616	174.469	451.554	163.051	141.849	496.522	164.117	130.099	418.004	163.641
4440	8.87800	126.542	332.436	163.117	145.684	279.079	164.160	175.965	356.947	163.604	174.172	451.499	163.019	141.493	496.432	164.114	129.876	417.896	163.648
4441	8.88000	126.412	332.318	163.120	145.630	278.999	164.163	175.803	356.893	163.610	173.867	451.451	162.969	141.162	496.351	164.126	129.655	417.791	163.687
4442	8.88200	126.281	332.221	163.121	145.575	278.899	164.139	175.626	356.840	163.616	173.592	451.398	163.000	140.827	496.270	164.108	129.389	417.681	163.662
4443	8.88400	126.148	332.112	163.108	145.505	278.797	164.114	175.486	356.794	163.605	173.311	451.343	162.968	140.454	496.190	164.089	129.161	417.576	163.702
4444	8.88600	126.037	331.995	163.081	145.437	278.699	164.121	175.325	356.739	163.611	173.018	451.299	162.982	140.129	496.098	164.085	128.914	417.451	163.711
4445	8.88800	125.926	331.871	163.072	145.374	278.609	164.110	175.154	356.693	163.599	172.712	451.241	162.917	139.796	495.972	164.083	128.639	417.316	163.674
4446	8.89000	125.788	331.754	163.076	145.329	278.512	164.117	174.994	356.632	163.623	172.435	451.179	162.933	139.415	495.875	164.065	128.415	417.209	163.682
4447	8.89200	125.636	331.614	163.101	145.274	278.423	164.107	174.825	356.578	163.629	172.144	451.126	162.964	139.076	495.757	164.078	128.178	417.092	163.705
4448	8.89400	125.474	331.480	163.108	145.222	278.336	164.128	174.662	356.531	163.617	171.865	451.060	162.947	138.695	495.659	164.059	127.910	416.974	163.666
4449	8.89600	125.334	331.371	163.094	145.174	278.263	164.113	174.501	356.477	163.623	171.579	451.005	162.946	138.354	495.551	164.056	127.677	416.891	163.654
4450	8.89800	125.228	331.265	163.113	145.114	278.177	164.134	174.338	356.431	163.612	171.288	450.953	162.977	138.014	495.459	164.053	127.443	416.782	163.630
4451	8.90000	125.121	331.161	163.132	145.060	278.087	164.123	174.160	356.367	163.603	170.989	450.870	162.992	137.658	495.369	164.049	127.188	416.658	163.640
4452	8.90200	124.995	331.070	163.116	144.990	277.996	164.112	173.992	356.323	163.623	170.705	450.824	163.006	137.313	495.280	164.078	126.948	416.569	163.645
4453	8.90400	124.863	330.960	163.102	144.920	277.905	164.101	173.831	356.268	163.629	170.442	450.787	163.004	136.972	495.190	164.074	126.704	416.432	163.670
4454	8.90600	124.714	330.828	163.059	144.859	277.814	164.090	173.667	356.212	163.603	170.128	450.715	163.035	136.624	495.097	164.070	126.454	416.318	163.725
4455	8.90800	124.572	330.698	163.017	144.789	277.723	164.079	173.508	356.167	163.623	169.835	450.659	163.033	136.266	495.019	164.052	126.231	416.210	163.733
4456	8.91000	124.432	330.599	163.018	144.703	277.634	164.068	173.347	356.112	163.629	169.572	450.622	163.031	135.924	494.917	164.033	125.956	416.073	163.695
4457	8.91200	124.309	330.479	163.041	144.649	277.538	164.076	173.169	356.060	163.636	169.248	450.561	163.047	135.563	494.810	164.061	125.716	415.968	163.704
4458	8.91400	124.180	330.368	163.077	144.588	277.457	164.078	172.993	356.015	163.655	168.952	450.522	163.012	135.211	494.702	164.028	125.458	415.876	163.677
4459	8.91600	124.061	330.254	163.114	144.542	277.379	164.082	172.838	355.969	163.644	168.683	450.477	163.027	134.857	494.584	164.041	125.225	415.776	163.668
4460	8.91800	123.923	330.149	163.132	144.496	277.299	164.085	172.684	355.932	163.647	168.397	450.423	163.026	134.497	494.495	164.007	124.989	415.672	163.707
4461	8.92000	123.793	330.044	163.151	144.448	277.227	164.070	172.529	355.888	163.637	168.086	450.368	162.993	134.158	494.398	164.020	124.748	415.555	163.700
4462	8.92200	123.662	329.916	163.141	144.409	277.148	164.074	172.359	355.834	163.642	167.799	450.332	162.992	133.811	494.298	164.033	124.522	415.455	163.691
4463	8.92400	123.534	329.805	163.096	144.373	277.079	164.091	172.197	355.798	163.646	167.511	450.276	162.959	133.471	494.209	164.030	124.302	415.350	163.731
4464	8.92600	123.447	329.698	163.084	144.311	276.987	164.080	172.035	355.751	163.634	167.217	450.222	162.958	133.122	494.121	164.028	124.054	415.215	163.725
4465	8.92800	123.315	329.601	163.085	144.242	276.891	164.087	171.888	355.715	163.638	166.939	450.168	162.958	132.797	494.030	164.025	123.783	415.108	163.732
4466	8.93000	123.214	329.491	163.072	144.181	276.794	164.095	171.707	355.679	163.609	166.644	450.123	162.941	132.456	493.941	164.022	123.560	415.013	163.756
4467	8.93200	123.058	329.395	163.073	144.126	276.704	164.084	171.547	355.635	163.630	166.381	450.086	162.939	132.092	493.853	164.020	123.295	414.868	163.735
4468	8.93400	122.926	329.281	163.078	144.073	276.624	164.087	171.399	355.590	163.619	166.056	449.997	162.940	131.759	493.760	164.016	123.061	414.770	163.727
4469	8.93600	122.804	329.175	163.097	144.027	276.545	164.091	171.231	355.545	163.639	165.803	449.951	162.954	131.411	493.636	164.015	122.857	414.664	163.766
4470	8.93800	122.675	329.052	163.119	143.965	276.466	164.094	171.084	355.498	163.628	165.515	449.905	162.937	131.068	493.536	163.997	122.598	414.555	163.742
4471	8.94000	122.570	328.940	163.156	143.928	276.397	164.111	170.914	355.446	163.634	165.231	449.841	162.952	130.714	493.420	164.010	122.379	414.481	163.715
4472	8.94200	122.448	328.817	163.178	143.885	276.308	164.132	170.761	355.409	163.637	164.957	449.780	163.000	130.363	493.339	163.991	122.163	414.373	163.722
4473	8.94400	122.337	328.698	163.151	143.829	276.236	164.117	170.599	355.356	163.644	164.680	449.717	163.015	130.015	493.232	163.989	121.900	414.248	163.732
4474	8.94600	122.205	328.590	163.138	143.776	276.140	164.125	170.453	355.301	163.650	164.394	449.662	163.014	129.691	493.133	164.002	121.670	414.136	163.757
4475	8.94800	122.104	328.480	163.125	143.730	276.060	164.128	170.301	355.257	163.670	164.119	449.609	163.045	129.343	493.043	164.000	121.422	414.016	163.749
4476	8.95000	121.978	328.378	163.095	143.666	275.990	164.114	170.129	355.212	163.659	163.825	449.555	163.044	128.979	492.938	163.998	121.189	413.883	163.744
4477	8.95200	121.837	328.270	163.082	143.593	275.908	164.085	169.975	355.159	163.666	163.556	449.509	163.058	128.677	492.863	163.994	120.953	413.776	163.783
4478	8.95400	121.735	328.175	163.084	143.539	275.817	164.074	169.812	355.114	163.655	163.261	449.463	163.040	128.337	492.748	164.009	120.735	413.677	163.775
4479	8.95600	121.634	328.077	163.086	143.500	275.738	164.078	169.676	355.068	163.675	162.992	449.401	163.057	127.973	492.658	164.006	120.483	413.561	163.737
4480	8.95800	121.534	327.980	163.088	143.452	275.655	164.049	169.520	355.023	163.664	162.715	449.375	163.070	127.652	492.551	163.973	120.266	413.473	163.744
4481	8.96000	121.405	327.869	163.124	143.414	275.587	164.067	169.375	354.962	163.688	162.418	449.318	163.037	127.305	492.435	163.987	120.028	413.362	163.688
4482	8.96200	121.259	327.718	163.136	143.376	275.508	164.070	169.211	354.934	163.674	162.124	449.267	163.038	126.969	492.344	163.953	119.796	413.256	163.697
4483	8.96400	121.138	327.595	163.158	143.329	275.429	164.074	169.066	354.890	163.695	161.858	449.211	163.006	126.603	492.230	163.936	119.561	413.162	163.751
4484	8.96600	121.011	327.477	163.132	143.284	275.360	164.091	168.894	354.847	163.684	161.579	449.166	162.989	126.276	492.149	163.918	119.334	413.035	163.730
4485	8.96800	120.910	327.367	163.119	143.253	275.282	164.095	168.755	354.801	163.674	161.291	449.119	162.971	125.944	492.035	163.933	119.115	412.907	163.708
4486	8.97000	120.800	327.272	163.121	143.217	275.207	164.130	168.608	354.747	163.680	160.997	449.067	162.972	125.611	491.946	163.930	118.896	412.795	163.765
4487	8.97200	120.705	327.183	163.106	143.170	275.128	164.134	168.445	354.719	163.666	160.733	449.005	162.957	125.278	491.856	163.928	118.654	412.652	163.746
4488	8.97400	120.596	327.087	163.108	143.115	275.039	164.124	168.289	354.675	163.655	160.444	448.949	162.924	124.922	491.750	163.926	118.403	412.562	163.720
4489	8.97600	120.495	327.007	163.106	143.059	274.955	164.095	168.143	354.639	163.659	160.166	448.894	162.923	124.621	491.668	163.939	118.189	412.459	163.761
4490	8.97800	120.385	326.916	163.090	143.028	274.866	164.085	167.997	354.602	163.662	159.881	448.834	162.940	124.268	491.546	163.970	117.948	412.359	163.752
4491	8.98000	120.252	326.779	163.067	142.974	274.786	164.088	167.841	354.557	163.651	159.603	448.779	162.939	123.920	491.455	163.967	117.721	412.252	163.729
4492	8.98200	120.112	326.648	163.075	142.934	274.714	164.074	167.686	354.523	163.655	159.330	448.716	162.924	123.583	491.328	163.934	117.499	412.155	163.752
4493	8.98400	120.012	326.534	163.081	142.901	274.643	164.060	167.522	354.477	163.644	159.071	448.662	162.954	123.240	491.232	163.917	117.258	412.037	163.745
4494	8.98600	119.873	326.431	163.100	142.857	274.573	164.077	167.376	354.441	163.648	158.780	448.609	162.985	122.899	491.123	163.914	117.054	411.928	163.722
4495	8.98800	119.768	326.317	163.137	142.833	274.495	164.081	167.229	354.395	163.636	158.511	448.545	163.001	122.551	491.017	163.913	116.838	411.821	163.730
4496	8.99000	119.670	326.212	163.157	142.803	274.432	164.080	167.088	354.350	163.626	158.240	448.491	163.000	122.220	490.934	163.863	116.576	411.679	163.742
4497	8.99200	119.577	326.114	163.159	142.748	274.354	164.084	166.919	354.313	163.629	157.965	448.438	163.031	121.882	490.828	163.893	116.330	411.565	163.767
4498	8.99400	119.467	326.024	163.143	142.732	274.293	164.083	166.758	354.271	163.650	157.679	448.384	163.031	121.563	490.747	163.875	116.114	411.474	163.773
4499	8.99600	119.351	325.925	163.144	142.679	274.229	164.082	166.604	354.234	163.653	157.399	448.338	163.013	121.216	490.647	163.887	115.882	411.351	163.784
4500	8.99800	119.232	325.813	163.100	142.641	274.150	164.086	166.464	354.188	163.642	157.123	448.285	163.044	120.871	490.543	163.918	115.674	411.244	163.792
4501	9.00000	119.120	325.713	163.070	142.592	274.067	164.057	166.326	354.152	163.646	156.846	448.241	163.059	120.567	490.442	163.900	115.446	411.154	163.768
4502	9.00200	119.008	325.596	163.044	142.545	273.989	164.061	166.165	354.108	163.666	156.550	448.184	163.026	120.197	490.310	163.915	115.205	411.037	163.761
4503	9.00400	118.900	325.499	163.046	142.492	273.892	164.069	166.011	354.055	163.673	156.285	448.140	163.010	119.862	490.211	163.897	114.991	410.940	163.784
4504	9.00600	118.769	325.396	163.065	142.443	273.821	164.054	165.858	354.012	163.694	155.991	448.087	163.010	119.505	490.087	163.896	114.779	410.847	163.758
4505	9.00800	118.654	325.292	163.085	142.397	273.742	164.058	165.711	353.959	163.700	155.722	448.042	163.024	119.179	489.997	163.894	114.526	410.715	163.785
4506	9.01000	118.547	325.188	163.105	142.357	273.670	164.044	165.563	353.931	163.686	155.425	447.986	162.992	118.843	489.890	163.861	114.270	410.594	163.796
4507	9.01200	118.427	325.075	163.142	142.319	273.602	164.061	165.412	353.885	163.706	155.143	447.934	162.961	118.486	489.801	163.859	114.072	410.479	163.822
4508	9.01400	118.335	324.970	163.162	142.282	273.533	164.079	165.265	353.832	163.713	154.857	447.880	162.960	118.159	489.702	163.841	113.844	410.370	163.799
4509	9.01600	118.226	324.861	163.149	142.250	273.473	164.078	165.110	353.798	163.717	154.577	447.816	162.945	117.821	489.597	163.872	113.626	410.239	163.857
4510	9.01800	118.099	324.744	163.123	142.211	273.411	164.077	164.948	353.745	163.723	154.299	447.761	162.944	117.519	489.505	163.869	113.378	410.151	163.864
4511	9.02000	117.989	324.653	163.107	142.181	273.348	164.077	164.808	353.717	163.710	154.019	447.700	162.929	117.152	489.392	163.915	113.155	410.040	163.809
4512	9.02200	117.903	324.545	163.095	142.133	273.275	164.062	164.646	353.681	163.713	153.724	447.636	162.913	116.805	489.295	163.929	112.927	409.935	163.849
4513	9.02400	117.767	324.447	163.065	142.085	273.204	164.047	164.506	353.635	163.702	153.441	447.582	162.944	116.468	489.169	163.897	112.707	409.845	163.824
4514	9.02600	117.640	324.360	163.050	142.029	273.121	164.019	164.328	353.599	163.705	153.179	447.537	162.958	116.113	489.054	163.911	112.453	409.735	163.770
4515	9.02800	117.524	324.261	163.052	141.973	273.049	164.004	164.175	353.556	163.726	152.910	447.474	162.974	115.784	488.944	163.878	112.213	409.613	163.781
4516	9.03000	117.414	324.153	163.040	141.928	272.980	164.022	164.018	353.519	163.698	152.601	447.403	162.975	115.420	488.840	163.877	111.981	409.506	163.789
4517	9.03200	117.301	324.047	163.059	141.883	272.900	164.025	163.880	353.483	163.702	152.324	447.358	162.989	115.087	488.748	163.812	111.755	409.377	163.767
4518	9.03400	117.190	323.944	163.110	141.844	272.838	164.024	163.732	353.454	163.687	152.056	447.304	163.020	114.738	488.658	163.809	111.545	409.261	163.823
4519	9.03600	117.083	323.840	163.130	141.805	272.776	164.024	163.554	353.419	163.691	151.756	447.240	163.035	114.389	488.550	163.807	111.292	409.143	163.867
4520	9.03800	116.969	323.717	163.153	141.769	272.706	164.041	163.394	353.375	163.711	151.476	447.197	163.019	114.064	488.462	163.806	111.056	409.024	163.828
4521	9.04000	116.861	323.619	163.155	141.724	272.638	164.058	163.223	353.346	163.697	151.191	447.150	163.033	113.726	488.356	163.836	110.847	408.935	163.835
4522	9.04200	116.743	323.500	163.129	141.694	272.569	164.076	163.076	353.311	163.700	150.906	447.107	163.047	113.403	488.253	163.848	110.615	408.845	163.842
4523	9.04400	116.609	323.410	163.113	141.650	272.499	164.093	162.937	353.292	163.701	150.627	447.041	163.031	113.042	488.132	163.880	110.366	408.747	163.833
4524	9.04600	116.492	323.319	163.097	141.613	272.429	164.111	162.772	353.255	163.673	150.340	447.006	163.030	112.706	488.016	163.863	110.127	408.655	163.776
4525	9.04800	116.374	323.229	163.081	141.575	272.379	164.124	162.604	353.211	163.693	150.054	446.968	163.027	112.342	487.907	163.861	109.890	408.537	163.801
4526	9.05000	116.258	323.148	163.079	141.531	272.309	164.141	162.438	353.176	163.727	149.753	446.914	163.026	112.009	487.799	163.859	109.673	408.402	163.797
4527	9.05200	116.171	323.056	163.064	141.498	272.254	164.122	162.282	353.147	163.713	149.488	446.850	163.011	111.662	487.699	163.810	109.475	408.303	163.820
4528	9.05400	116.072	322.969	163.080	141.426	272.182	164.107	162.152	353.110	163.716	149.185	446.805	162.993	111.305	487.593	163.808	109.229	408.171	163.847
4529	9.05600	115.959	322.862	163.099	141.372	272.109	164.092	162.006	353.073	163.719	148.899	446.749	162.992	110.984	487.518	163.773	108.984	408.056	163.872
4530	9.05800	115.845	322.756	163.119	141.325	272.052	164.073	161.827	353.045	163.705	148.604	446.703	162.975	110.637	487.419	163.787	108.745	407.948	163.880
4531	9.06000	115.715	322.623	163.128	141.275	271.977	164.027	161.666	352.990	163.711	148.333	446.630	162.975	110.302	487.300	163.769	108.533	407.855	163.855
4532	9.06200	115.607	322.507	163.133	141.245	271.912	164.026	161.505	352.946	163.732	148.040	446.557	162.976	109.976	487.213	163.768	108.302	407.748	163.864
4533	9.06400	115.487	322.398	163.152	141.191	271.856	164.006	161.351	352.910	163.735	147.760	446.510	162.958	109.601	487.079	163.814	108.050	407.643	163.841
4534	9.06600	115.371	322.301	163.154	141.134	271.785	163.992	161.214	352.872	163.738	147.473	446.457	162.958	109.309	486.977	163.827	107.821	407.539	163.801
4535	9.06800	115.260	322.212	163.139	141.112	271.733	164.005	161.067	352.825	163.727	147.197	446.375	162.974	108.944	486.836	163.827	107.606	407.430	163.809
4536	9.07000	115.158	322.121	163.124	141.075	271.681	164.018	160.929	352.798	163.744	146.914	446.321	163.005	108.601	486.735	163.809	107.390	407.304	163.820
4537	9.07200	115.051	322.034	163.140	141.038	271.612	164.035	160.744	352.763	163.747	146.628	446.265	163.003	108.235	486.621	163.793	107.148	407.194	163.796
4538	9.07400	114.939	321.950	163.107	140.992	271.549	164.035	160.583	352.708	163.753	146.342	446.212	163.003	107.905	486.511	163.760	106.898	407.079	163.790
4539	9.07600	114.838	321.859	163.091	140.939	271.481	164.052	160.413	352.672	163.756	146.063	446.156	163.002	107.560	486.419	163.725	106.676	406.966	163.816
4540	9.07800	114.713	321.767	163.075	140.895	271.411	164.069	160.275	352.635	163.760	145.779	446.093	163.018	107.204	486.330	163.723	106.453	406.839	163.827
4541	9.08000	114.588	321.658	163.063	140.858	271.341	164.087	160.135	352.607	163.746	145.503	446.039	163.048	106.884	486.231	163.706	106.233	406.747	163.801
4542	9.08200	114.480	321.544	163.069	140.826	271.286	164.068	159.982	352.564	163.767	145.208	445.994	163.031	106.513	486.116	163.720	105.976	406.634	163.858
4543	9.08400	114.364	321.428	163.074	140.763	271.213	164.053	159.805	352.526	163.769	144.920	445.929	163.015	106.234	486.024	163.719	105.752	406.528	163.867
4544	9.08600	114.258	321.322	163.094	140.727	271.159	164.066	159.636	352.490	163.772	144.626	445.892	163.013	105.839	485.898	163.717	105.525	406.433	163.841
4545	9.08800	114.146	321.227	163.128	140.688	271.086	164.051	159.482	352.453	163.775	144.355	445.838	163.013	105.493	485.775	163.748	105.290	406.308	163.821
4546	9.09000	114.013	321.114	163.134	140.634	271.013	164.036	159.351	352.416	163.778	144.038	445.784	163.012	105.142	485.640	163.732	105.065	406.189	163.814
4547	9.09200	113.900	321.025	163.150	140.579	270.951	164.036	159.189	352.399	163.779	143.757	445.728	162.979	104.803	485.522	163.745	104.811	406.110	163.773
4548	9.09400	113.783	320.932	163.134	140.533	270.888	164.035	159.018	352.353	163.768	143.478	445.691	162.977	104.479	485.421	163.697	104.582	405.993	163.798
4549	9.09600	113.684	320.844	163.150	140.495	270.826	164.034	158.848	352.316	163.771	143.186	445.627	162.992	104.097	485.325	163.680	104.352	405.876	163.823
4550	9.09800	113.580	320.761	163.117	140.446	270.771	164.015	158.685	352.287	163.756	142.889	445.555	162.962	103.770	485.225	163.662	104.129	405.768	163.832
4551	9.10000	113.469	320.659	163.087	140.402	270.718	164.028	158.547	352.250	163.760	142.602	445.501	162.961	103.436	485.134	163.660	103.923	405.651	163.857
4552	9.10200	113.359	320.569	163.072	140.365	270.666	164.041	158.392	352.232	163.760	142.321	445.444	162.929	103.112	485.034	163.673	103.669	405.522	163.886
4553	9.10400	113.249	320.478	163.057	140.332	270.623	164.036	158.238	352.196	163.763	142.038	445.390	162.959	102.752	484.926	163.640	103.447	405.423	163.909
4554	9.10600	113.121	320.380	163.027	140.301	270.561	164.035	158.077	352.159	163.766	141.745	445.311	162.977	102.418	484.823	163.703	103.219	405.319	163.868
4555	9.10800	113.016	320.284	163.061	140.272	270.514	164.030	157.921	352.130	163.752	141.489	445.263	162.959	102.082	484.666	163.686	103.016	405.221	163.861
4556	9.11000	112.886	320.166	163.066	140.240	270.458	164.011	157.776	352.104	163.770	141.196	445.201	162.975	101.756	484.561	163.748	102.769	405.098	163.872
4557	9.11200	112.803	320.079	163.083	140.216	270.413	164.006	157.636	352.075	163.756	140.927	445.137	162.991	101.419	484.417	163.717	102.529	405.006	163.816
4558	9.11400	112.715	319.977	163.135	140.193	270.351	164.006	157.482	352.038	163.759	140.650	445.093	163.006	101.070	484.329	163.716	102.314	404.897	163.824
4559	9.11600	112.618	319.882	163.170	140.154	270.295	163.987	157.334	352.010	163.745	140.380	445.037	163.005	100.734	484.213	163.700	102.109	404.792	163.865
4560	9.11800	112.528	319.787	163.204	140.115	270.233	163.986	157.170	351.984	163.731	140.111	444.975	163.021	100.424	484.120	163.697	101.912	404.669	163.908
4561	9.12000	112.425	319.686	163.175	140.086	270.164	164.004	157.026	351.950	163.766	139.824	444.921	163.020	100.090	484.032	163.696	101.681	404.562	163.917
4562	9.12200	112.316	319.606	163.173	140.039	270.103	164.003	156.880	351.914	163.770	139.547	444.876	163.035	99.745	483.924	163.663	101.443	404.447	163.943
4563	9.12400	112.228	319.505	163.144	139.975	270.043	164.003	156.741	351.877	163.773	139.290	444.813	163.020	99.407	483.839	163.694	101.238	404.342	163.984
4564	9.12600	112.107	319.412	163.097	139.957	269.976	164.052	156.610	351.841	163.777	138.990	444.768	163.034	99.076	483.701	163.708	101.044	404.243	163.976
4565	9.12800	111.964	319.324	163.082	139.910	269.914	164.052	156.456	351.805	163.780	138.711	444.715	163.034	98.769	483.595	163.739	100.822	404.125	163.939
4566	9.13000	111.863	319.244	163.081	139.855	269.865	164.065	156.293	351.789	163.781	138.439	444.669	163.018	98.426	483.445	163.725	100.547	404.019	163.917
4567	9.13200	111.776	319.155	163.066	139.833	269.802	164.064	156.136	351.751	163.753	138.169	444.607	163.034	98.069	483.319	163.724	100.328	403.910	163.894
4568	9.13400	111.683	319.074	163.065	139.802	269.740	164.064	155.994	351.726	163.802	137.873	444.562	163.017	97.737	483.205	163.740	100.131	403.820	163.870
4569	9.13600	111.598	318.977	163.068	139.762	269.697	164.059	155.838	351.680	163.791	137.579	444.508	163.017	97.413	483.084	163.691	99.909	403.704	163.896
4570	9.13800	111.496	318.873	163.120	139.738	269.652	164.054	155.692	351.644	163.795	137.321	444.452	162.985	97.077	483.006	163.675	99.677	403.563	163.910
4571	9.14000	111.381	318.769	163.140	139.708	269.606	164.049	155.553	351.609	163.799	137.034	444.380	162.986	96.716	482.900	163.643	99.467	403.481	163.900
4572	9.14200	111.271	318.666	163.192	139.684	269.561	164.044	155.397	351.592	163.799	136.726	444.320	163.002	96.396	482.819	163.625	99.245	403.367	163.926
4573	9.14400	111.163	318.568	163.194	139.654	269.516	164.039	155.259	351.556	163.803	136.452	444.264	162.970	96.039	482.692	163.624	99.025	403.244	163.969
4574	9.14600	111.061	318.459	163.183	139.631	269.465	164.052	155.100	351.509	163.823	136.188	444.200	162.955	95.756	482.586	163.655	98.806	403.133	163.946
4575	9.14800	110.957	318.360	163.154	139.598	269.411	164.034	154.929	351.474	163.826	135.895	444.138	162.971	95.383	482.444	163.656	98.538	403.028	163.924
4576	9.15000	110.819	318.281	163.121	139.545	269.347	164.033	154.773	351.447	163.812	135.616	444.084	162.971	95.052	482.329	163.671	98.320	402.913	163.919
4577	9.15200	110.725	318.191	163.106	139.503	269.294	164.014	154.644	351.421	163.830	135.339	444.020	162.986	94.702	482.186	163.672	98.108	402.822	163.895
4578	9.15400	110.631	318.112	163.105	139.454	269.239	163.995	154.487	351.394	163.817	135.068	443.950	162.988	94.392	482.059	163.672	97.902	402.703	163.858
4579	9.15600	110.533	318.030	163.073	139.416	269.177	163.995	154.348	351.358	163.820	134.782	443.896	162.987	94.074	481.972	163.671	97.680	402.587	163.884
4580	9.15800	110.457	317.948	163.072	139.382	269.123	163.976	154.202	351.321	163.824	134.503	443.842	162.987	93.695	481.856	163.623	97.447	402.485	163.894
4581	9.16000	110.355	317.874	163.053	139.352	269.060	163.976	154.048	351.286	163.827	134.257	443.795	163.001	93.402	481.777	163.638	97.260	402.402	163.884
4582	9.16200	110.254	317.777	163.056	139.333	269.025	163.953	153.915	351.258	163.814	133.971	443.725	163.003	93.055	481.658	163.590	97.056	402.278	163.927
4583	9.16400	110.157	317.682	163.090	139.318	268.962	163.953	153.782	351.231	163.800	133.700	443.672	163.003	92.769	481.562	163.606	96.834	402.146	163.956
4584	9.16600	110.074	317.577	163.111	139.302	268.935	163.944	153.642	351.213	163.801	133.429	443.617	163.003	92.410	481.445	163.589	96.634	402.039	163.965
4585	9.16800	109.991	317.473	163.132	139.293	268.892	163.939	153.494	351.185	163.787	133.166	443.580	163.001	92.073	481.323	163.621	96.403	401.941	163.927
4586	9.17000	109.906	317.375	163.135	139.271	268.839	163.953	153.341	351.159	163.805	132.888	443.519	163.018	91.780	481.189	163.638	96.191	401.834	163.905
4587	9.17200	109.823	317.271	163.156	139.263	268.795	163.948	153.194	351.124	163.809	132.608	443.457	163.003	91.446	481.044	163.638	95.971	401.707	163.885
4588	9.17400	109.711	317.183	163.141	139.250	268.753	163.975	153.056	351.104	163.809	132.360	443.402	163.003	91.161	480.928	163.654	95.761	401.607	163.878
4589	9.17600	109.600	317.095	163.126	139.225	268.698	163.957	152.921	351.068	163.782	132.096	443.356	162.986	90.774	480.814	163.607	95.574	401.508	163.871
4590	9.17800	109.507	317.014	163.125	139.205	268.656	163.984	152.790	351.050	163.782	131.803	443.295	163.002	90.462	480.734	163.590	95.326	401.406	163.881
4591	9.18000	109.414	316.933	163.125	139.183	268.605	163.997	152.642	351.020	163.768	131.521	443.222	162.972	90.142	480.615	163.573	95.134	401.295	163.890
4592	9.18200	109.321	316.853	163.124	139.153	268.554	164.011	152.496	350.983	163.771	131.266	443.167	162.972	89.845	480.517	163.558	94.934	401.186	163.899
4593	9.18400	109.223	316.776	163.073	139.131	268.502	164.024	152.349	350.966	163.772	130.995	443.113	162.971	89.493	480.417	163.540	94.731	401.073	163.957
4594	9.18600	109.147	316.707	163.087	139.092	268.452	164.037	152.205	350.949	163.804	130.694	443.034	162.989	89.138	480.304	163.556	94.530	400.951	163.969
4595	9.18800	109.059	316.634	163.068	139.053	268.407	164.032	152.041	350.923	163.790	130.429	442.988	162.972	88.845	480.188	163.572	94.269	400.851	163.930
4596	9.19000	108.967	316.536	163.071	139.014	268.356	164.045	151.894	350.904	163.791	130.165	442.922	162.957	88.503	480.024	163.573	94.051	400.751	163.922
4597	9.19200	108.874	316.438	163.074	138.967	268.312	164.040	151.756	350.868	163.794	129.881	442.870	162.988	88.197	479.901	163.605	93.835	400.626	163.934
4598	9.19400	108.784	316.333	163.095	138.935	268.268	164.035	151.607	350.840	163.780	129.587	442.817	162.988	87.805	479.775	163.573	93.627	400.519	163.944
4599	9.19600	108.692	316.246	163.112	138.905	268.222	164.030	151.477	350.802	163.784	129.324	442.761	162.987	87.486	479.689	163.573	93.391	400.414	163.922
