NO_OF_FRAMES	922
NO_OF_CAMERAS	2
NO_OF_MARKERS	2
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2024-10-21, 14:47:50.924	938604.63487330
DATA_INCLUDED	3D
TITLE	Bevaring av rörelsemängd i plastisk stöt 82.1g vs 82.4g #6
MARKER_NAMES	v82_1g	h82_4g
COLLISION_TIME	0
TRAJECTORY_TYPES	Measured	Measured
Frame	Time	v82_1g X	v82_1g Y	v82_1g Z	h82_4g X	h82_4g Y	h82_4g Z	
3891	7.78000	383.876	401.164	179.576	393.338	464.440	180.103
3892	7.78200	383.595	401.226	179.607	392.903	464.473	180.093
3893	7.78400	382.891	401.258	179.593	392.422	464.480	180.099
3894	7.78600	382.619	401.310	179.610	391.980	464.531	180.119
3895	7.78800	381.916	401.324	179.567	391.491	464.538	180.126
3896	7.79000	381.642	401.385	179.598	391.042	464.589	180.116
3897	7.79200	380.947	401.399	179.555	390.561	464.605	180.136
3898	7.79400	380.630	401.459	179.554	390.135	464.639	180.128
3899	7.79600	380.090	401.464	179.525	389.646	464.655	180.150
3900	7.79800	379.653	401.516	179.545	389.220	464.697	180.156
3901	7.80000	379.247	401.530	179.496	388.768	464.722	180.160
3902	7.80200	378.662	401.580	179.488	388.305	464.764	180.167
3903	7.80400	378.277	401.595	179.471	387.815	464.779	180.155
3904	7.80600	377.691	401.638	179.480	387.390	464.822	180.164
3905	7.80800	377.308	401.644	179.448	386.924	464.846	180.169
3906	7.81000	376.691	401.686	179.457	386.476	464.879	180.128
3907	7.81200	376.337	401.701	179.440	386.018	464.913	180.149
3908	7.81400	375.721	401.753	179.464	385.553	464.946	180.139
3909	7.81600	375.382	401.759	179.433	385.088	464.971	180.145
3910	7.81800	374.714	401.802	179.471	384.623	465.012	180.119
3911	7.82000	374.411	401.818	179.456	384.172	465.029	180.140
3912	7.82200	373.744	401.861	179.493	383.693	465.070	180.115
3913	7.82400	373.441	401.876	179.479	383.257	465.086	180.105
3914	7.82600	372.821	401.920	179.516	382.763	465.119	180.096
3915	7.82800	372.464	401.953	179.530	382.327	465.144	180.101
3916	7.83000	371.998	401.988	179.577	381.832	465.177	180.092
3917	7.83200	371.502	402.022	179.568	381.405	465.193	180.083
3918	7.83400	371.129	402.056	179.609	380.924	465.243	180.071
3919	7.83600	370.524	402.081	179.621	380.505	465.260	180.094
3920	7.83800	370.176	402.115	179.632	380.024	465.301	180.067
3921	7.84000	369.563	402.149	179.658	379.582	465.335	180.090
3922	7.84200	369.198	402.173	179.654	379.101	465.351	180.078
3923	7.84400	368.586	402.200	179.697	378.674	465.385	180.102
3924	7.84600	368.222	402.214	179.678	378.193	465.427	180.105
3925	7.84800	367.625	402.258	179.689	377.751	465.442	180.097
3926	7.85000	367.246	402.272	179.670	377.270	465.484	180.100
3927	7.85200	366.656	402.307	179.697	376.852	465.500	180.094
3928	7.85400	366.239	402.321	179.677	376.363	465.525	180.098
3929	7.85600	365.680	402.363	179.657	375.937	465.567	180.105
3930	7.85800	365.287	402.386	179.653	375.478	465.583	180.125
3931	7.86000	364.780	402.429	179.631	375.036	465.617	180.148
3932	7.86200	364.318	402.460	179.612	374.579	465.642	180.154
3933	7.86400	363.921	402.494	179.602	374.129	465.675	180.144
3934	7.86600	363.365	402.527	179.619	373.678	465.700	180.180
3935	7.86800	363.078	402.577	179.572	373.229	465.733	180.140
3936	7.87000	362.412	402.601	179.577	372.778	465.758	180.177
3937	7.87200	362.118	402.634	179.563	372.306	465.791	180.166
3938	7.87400	361.443	402.667	179.553	371.871	465.816	180.172
3939	7.87600	361.148	402.708	179.522	371.391	465.849	180.162
3940	7.87800	360.489	402.760	179.540	370.972	465.866	180.185
3941	7.88000	360.195	402.792	179.526	370.468	465.908	180.188
3942	7.88200	359.520	402.825	179.515	370.034	465.932	180.164
3943	7.88400	359.241	402.876	179.499	369.560	465.948	180.185
3944	7.88600	358.566	402.910	179.519	369.127	465.981	180.177
3945	7.88800	358.271	402.969	179.517	368.631	466.014	180.166
3946	7.89000	357.684	403.003	179.534	368.205	466.039	180.174
3947	7.89200	357.309	403.055	179.552	367.716	466.063	180.146
3948	7.89400	356.769	403.069	179.538	367.275	466.088	180.155
3949	7.89600	356.332	403.130	179.542	366.787	466.129	180.127
3950	7.89800	355.933	403.135	179.539	366.353	466.163	180.149
3951	7.90000	355.362	403.180	179.551	365.872	466.214	180.137
