NO_OF_FRAMES	942
NO_OF_CAMERAS	2
NO_OF_MARKERS	2
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2024-10-21, 16:46:27.053	945720.73389790
DATA_INCLUDED	3D
MARKER_NAMES	v43_3g	h82_4g
TRAJECTORY_TYPES	Measured	Measured
Frame	Time	v43_3g X	v43_3g Y	v43_3g Z	h82_4g X	h82_4g Y	h82_4g Z	
13831	27.66000	398.693	389.131	163.212	413.810	487.294	180.061
13832	27.66200	398.290	388.928	163.252	413.460	487.362	180.052
13833	27.66400	397.950	388.751	163.272	413.160	487.450	180.103
13834	27.66600	397.605	388.546	163.247	412.811	487.535	180.064
13835	27.66800	397.215	388.347	163.173	412.475	487.578	180.103
13836	27.67000	396.821	388.142	163.149	412.147	487.656	180.110
13837	27.67200	396.433	387.913	163.209	411.788	487.725	180.100
13838	27.67400	396.076	387.720	163.264	411.521	487.803	180.140
13839	27.67600	395.715	387.514	163.239	411.134	487.862	180.117
13840	27.67800	395.339	387.317	163.198	410.804	487.941	180.121
13841	27.68000	394.972	387.118	163.124	410.525	488.018	180.099
13842	27.68200	394.610	386.932	163.129	410.136	488.087	180.090
13843	27.68400	394.221	386.713	163.204	409.799	488.156	180.080
13844	27.68600	393.849	386.501	163.230	409.510	488.242	180.072
13845	27.68800	393.465	386.304	163.219	409.137	488.302	180.047
13846	27.69000	393.098	386.096	163.131	408.770	488.371	180.069
13847	27.69200	392.745	385.917	163.087	408.465	488.449	180.075
13848	27.69400	392.414	385.732	163.123	408.130	488.536	180.065
13849	27.69600	392.025	385.513	163.199	407.779	488.596	180.074
13850	27.69800	391.623	385.300	163.224	407.458	488.665	180.127
13851	27.70000	391.248	385.084	163.153	407.159	488.744	180.132
13852	27.70200	390.880	384.888	163.143	406.802	488.821	180.108
13853	27.70400	390.541	384.719	163.145	406.481	488.873	180.163
13854	27.70600	390.201	384.533	163.152	406.100	488.959	180.153
13855	27.70800	389.820	384.314	163.227	405.826	489.010	180.146
13856	27.71000	389.405	384.091	163.205	405.452	489.079	180.136
13857	27.71200	389.035	383.895	163.197	405.094	489.148	180.159
13858	27.71400	388.689	383.707	163.171	404.797	489.235	180.118
13859	27.71600	388.374	383.521	163.176	404.439	489.294	180.063
13860	27.71800	388.012	383.350	163.148	404.088	489.363	180.086
13861	27.72000	387.602	383.120	163.177	403.769	489.450	180.078
13862	27.72200	387.185	382.899	163.188	403.463	489.528	180.083
13863	27.72400	386.831	382.693	163.165	403.082	489.588	180.091
13864	27.72600	386.499	382.525	163.169	402.755	489.657	180.115
13865	27.72800	386.162	382.329	163.160	402.434	489.735	180.120
13866	27.73000	385.800	382.150	163.148	402.098	489.812	180.127
13867	27.73200	385.384	381.918	163.113	401.756	489.872	180.137
13868	27.73400	384.989	381.697	163.157	401.434	489.915	180.174
13869	27.73600	384.634	381.503	163.181	401.069	490.001	180.134
13870	27.73800	384.296	381.325	163.169	400.772	490.053	180.157
13871	27.74000	383.949	381.156	163.173	400.382	490.105	180.179
13872	27.74200	383.574	380.949	163.116	400.070	490.182	180.156
13873	27.74400	383.205	380.735	163.110	399.750	490.242	180.130
13874	27.74600	382.817	380.525	163.170	399.385	490.311	180.122
13875	27.74800	382.462	380.330	163.193	399.034	490.389	180.097
13876	27.75000	382.114	380.163	163.229	398.738	490.484	180.073
13877	27.75200	381.747	379.973	163.171	398.372	490.553	180.064
13878	27.75400	381.378	379.784	163.113	398.043	490.622	180.087
13879	27.75600	381.056	379.562	163.124	397.731	490.709	180.109
13880	27.75800	380.652	379.344	163.201	397.418	490.786	180.084
13881	27.76000	380.296	379.159	163.240	397.060	490.846	180.124
13882	27.76200	379.933	378.982	163.261	396.724	490.915	180.147
13883	27.76400	379.566	378.783	163.188	396.411	490.985	180.136
13884	27.76600	379.228	378.586	163.149	396.061	491.053	180.131
13885	27.76800	378.881	378.391	163.173	395.695	491.105	180.152
13886	27.77000	378.487	378.181	163.231	395.366	491.148	180.158
13887	27.77200	378.123	377.994	163.240	395.048	491.243	180.136
13888	27.77400	377.738	377.798	163.231	394.711	491.277	180.158
13889	27.77600	377.401	377.591	163.177	394.337	491.328	180.149
13890	27.77800	377.056	377.404	163.151	394.041	491.423	180.158
13891	27.78000	376.709	377.217	163.158	393.705	491.510	180.115
