NO_OF_FRAMES	741
NO_OF_CAMERAS	2
NO_OF_MARKERS	6
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2024-10-21, 17:57:43.027	949996.67041030
DATA_INCLUDED	3D
MARKER_NAMES	h31_6g	v5_9g	hx	hy	vx	vy
TRAJECTORY_TYPES	Measured	Measured	Measured	Measured	Measured	Measured
Frame	Time	h31_6g X	h31_6g Y	h31_6g Z	v5_9g X	v5_9g Y	v5_9g Z	hx X	hx Y	hx Z	hy X	hy Y	hy Z	vx X	vx Y	vx Z	vy X	vy Y	vy Z	
1179	2.35600	245.053	438.732	165.320	558.982	393.553	161.845	237.577	457.896	165.910	226.609	429.628	165.613	571.348	409.293	165.415	542.808	404.224	165.561
1180	2.35800	244.885	438.758	165.330	559.468	393.468	161.865	237.416	457.914	165.907	226.415	429.671	165.589	571.870	409.152	165.442	543.293	404.207	165.573
1181	2.36000	244.723	438.775	165.326	559.944	393.406	161.834	237.246	457.948	165.901	226.207	429.706	165.582	572.403	409.039	165.385	543.846	404.200	165.534
1182	2.36200	244.538	438.792	165.321	560.406	393.304	161.920	237.102	457.965	165.897	226.015	429.749	165.590	572.942	408.917	165.410	544.331	404.183	165.546
1183	2.36400	244.354	438.808	165.316	560.883	393.243	161.888	236.916	457.999	165.860	225.814	429.785	165.584	573.468	408.777	165.405	544.879	404.184	165.490
1184	2.36600	244.147	438.834	165.325	561.361	393.156	161.909	236.761	458.026	165.872	225.635	429.811	165.563	574.017	408.662	165.349	545.354	404.176	165.517
1185	2.36800	243.961	438.852	165.322	561.832	393.077	161.913	236.600	458.051	165.882	225.436	429.862	165.553	574.557	408.531	165.359	545.908	404.169	165.478
1186	2.37000	243.786	438.870	165.348	562.310	392.973	161.936	236.439	458.086	165.877	225.233	429.913	165.513	575.069	408.415	165.336	546.409	404.142	165.476
1187	2.37200	243.624	438.887	165.344	562.778	392.928	161.903	236.286	458.111	165.856	225.042	429.956	165.521	575.622	408.285	165.313	546.929	404.154	165.466
1188	2.37400	243.416	438.911	165.322	563.240	392.824	161.926	236.114	458.136	165.836	224.852	429.984	165.562	576.121	408.162	165.339	547.433	404.119	165.513
1189	2.37600	243.231	438.927	165.317	563.706	392.771	161.910	235.920	458.170	165.830	224.676	430.002	165.589	576.678	408.049	165.346	547.950	404.103	165.458
1190	2.37800	243.039	438.936	165.329	564.180	392.683	161.899	235.759	458.204	165.824	224.476	430.054	165.581	577.196	407.920	165.354	548.455	404.077	165.488
1191	2.38000	242.856	438.972	165.354	564.632	392.621	161.868	235.614	458.230	165.835	224.275	430.106	165.572	577.709	407.772	165.398	548.977	404.063	165.465
1192	2.38200	242.687	438.980	165.366	565.103	392.518	161.890	235.452	458.265	165.829	224.091	430.139	165.564	578.247	407.633	165.425	549.471	404.019	165.529
1193	2.38400	242.479	439.005	165.344	565.570	392.471	161.793	235.267	458.282	165.825	223.899	430.172	165.556	578.751	407.477	165.485	550.000	404.005	165.506
1194	2.38600	242.271	439.011	165.322	566.035	392.360	161.864	235.081	458.315	165.819	223.693	430.217	165.596	579.273	407.348	165.525	550.489	403.971	165.552
1195	2.38800	242.101	439.046	165.316	566.476	392.314	161.800	234.927	458.341	165.829	223.511	430.244	165.637	579.808	407.226	165.518	551.020	403.958	165.592
1196	2.39000	241.917	439.073	165.327	566.959	392.230	161.850	234.773	458.376	165.824	223.312	430.281	165.662	580.300	407.092	165.529	551.502	403.932	165.621
1197	2.39200	241.748	439.089	165.322	567.398	392.160	161.869	234.611	458.410	165.819	223.138	430.330	165.682	580.855	406.966	165.568	552.033	403.902	165.664
1198	2.39400	241.543	439.098	165.364	567.877	392.075	161.887	234.406	458.446	165.814	222.929	430.374	165.659	581.352	406.868	165.543	552.503	403.902	165.673
1199	2.39600	241.318	439.113	165.327	568.342	391.996	161.891	234.234	458.470	165.823	222.736	430.407	165.651	581.881	406.715	165.601	553.042	403.862	165.702
1200	2.39800	241.156	439.129	165.322	568.804	391.909	161.912	234.082	458.496	165.834	222.545	430.426	165.679	582.416	406.592	165.593	553.523	403.862	165.679
1201	2.40000	240.987	439.165	165.317	569.272	391.858	161.894	233.937	458.532	165.830	222.339	430.462	165.703	582.913	406.459	165.573	554.052	403.831	165.722
1202	2.40200	240.810	439.181	165.312	569.737	391.754	161.950	233.777	458.558	165.841	222.156	430.496	165.727	583.438	406.311	165.584	554.527	403.821	165.686
1203	2.40400	240.619	439.198	165.337	570.171	391.691	161.886	233.608	458.584	165.852	221.979	430.531	165.720	583.935	406.194	165.498	555.085	403.797	165.681
1204	2.40600	240.372	439.216	165.333	570.674	391.613	161.890	233.448	458.619	165.877	221.783	430.573	165.666	584.459	406.056	165.523	555.545	403.777	165.630
1205	2.40800	240.210	439.241	165.311	571.085	391.524	161.879	233.249	458.645	165.857	221.575	430.608	165.660	584.974	405.964	165.419	556.097	403.772	165.622
1206	2.41000	240.033	439.258	165.307	571.577	391.446	161.850	233.091	458.673	165.869	221.368	430.651	165.667	585.485	405.823	165.414	556.564	403.751	165.572
1207	2.41200	239.863	439.294	165.302	572.002	391.365	161.854	232.939	458.699	165.880	221.184	430.687	165.692	586.021	405.699	165.343	557.111	403.727	165.534
1208	2.41400	239.703	439.319	165.311	572.482	391.270	161.860	232.761	458.733	165.874	221.008	430.713	165.701	586.509	405.575	165.337	557.570	403.706	165.484
1209	2.41600	239.480	439.335	165.306	572.944	391.216	161.812	232.591	458.750	165.870	220.846	430.738	165.680	587.051	405.429	165.347	558.115	403.691	165.462
1210	2.41800	239.295	439.370	165.300	573.422	391.112	161.835	232.431	458.776	165.881	220.604	430.797	165.623	587.534	405.320	165.309	558.585	403.674	165.473
1211	2.42000	239.117	439.377	165.280	573.840	391.033	161.838	232.263	458.812	165.876	220.385	430.866	165.581	588.072	405.158	165.353	559.131	403.649	165.437
1212	2.42200	238.932	439.403	165.259	574.356	390.972	161.806	232.070	458.828	165.871	220.187	430.883	165.607	588.562	405.042	165.329	559.593	403.615	165.450
1213	2.42400	238.755	439.428	165.269	574.762	390.877	161.844	231.917	458.855	165.883	220.026	430.910	165.617	589.103	404.912	165.339	560.134	403.583	165.462
1214	2.42600	238.587	439.452	165.277	575.263	390.816	161.812	231.730	458.879	165.861	219.833	430.963	165.609	589.599	404.739	165.400	560.609	403.557	165.491
1215	2.42800	238.379	439.479	165.288	575.684	390.720	161.850	231.568	458.896	165.857	219.625	430.997	165.602	590.108	404.633	165.359	561.154	403.535	165.483
1216	2.43000	238.194	439.496	165.283	576.172	390.642	161.853	231.407	458.922	165.868	219.431	431.046	165.561	590.621	404.487	165.403	561.626	403.499	165.531
1217	2.43200	238.008	439.524	165.264	576.616	390.572	161.839	231.232	458.949	165.880	219.216	431.107	165.566	591.140	404.346	165.399	562.165	403.486	165.507
1218	2.43400	237.839	439.557	165.256	577.083	390.485	161.827	231.033	458.966	165.875	219.048	431.133	165.577	591.643	404.216	165.407	562.648	403.432	165.525
1219	2.43600	237.664	439.581	165.265	577.522	390.398	161.847	230.885	459.000	165.869	218.840	431.177	165.585	592.174	404.070	165.449	563.171	403.418	165.501
1220	2.43800	237.519	439.605	165.274	578.006	390.345	161.766	230.722	459.025	165.849	218.665	431.212	165.609	592.639	403.935	165.430	563.655	403.382	165.516
1221	2.44000	237.303	439.626	165.303	578.434	390.231	161.807	230.554	459.051	165.860	218.473	431.246	165.602	593.192	403.799	165.422	564.184	403.367	165.494
1222	2.44200	237.086	439.653	165.282	578.895	390.169	161.776	230.373	459.067	165.855	218.271	431.306	165.576	593.671	403.656	165.419	564.676	403.342	165.522
1223	2.44400	236.934	439.677	165.292	579.343	390.083	161.795	230.210	459.092	165.834	218.097	431.340	165.600	594.203	403.533	165.381	565.191	403.317	165.485
1224	2.44600	236.781	439.703	165.302	579.799	390.004	161.799	230.045	459.137	165.844	217.904	431.375	165.594	594.718	403.402	165.358	565.707	403.293	165.513
1225	2.44800	236.597	439.717	165.295	580.259	389.917	161.787	229.876	459.154	165.840	217.713	431.411	165.619	595.211	403.284	165.305	566.203	403.268	165.508
1226	2.45000	236.404	439.753	165.290	580.736	389.873	161.754	229.724	459.189	165.866	217.521	431.455	165.627	595.741	403.137	165.284	566.720	403.252	165.519
1227	2.45200	236.203	439.771	165.285	581.148	389.769	161.808	229.553	459.205	165.862	217.315	431.490	165.651	596.208	403.021	165.261	567.217	403.234	165.499
1228	2.45400	235.988	439.780	165.297	581.645	389.725	161.742	229.383	459.239	165.856	217.154	431.515	165.660	596.737	402.900	165.252	567.737	403.229	165.491
1229	2.45600	235.835	439.806	165.307	582.064	389.638	161.795	229.244	459.264	165.867	216.985	431.548	165.653	597.223	402.748	165.203	568.210	403.193	165.473
1230	2.45800	235.666	439.829	165.285	582.504	389.552	161.815	229.056	459.301	165.862	216.767	431.583	165.616	597.727	402.625	165.196	568.742	403.185	165.434
1231	2.46000	235.481	439.856	165.295	582.974	389.490	161.783	228.900	459.335	165.857	216.577	431.610	165.656	598.221	402.487	165.221	569.196	403.151	165.447
1232	2.46200	235.288	439.881	165.274	583.397	389.403	161.804	228.763	459.370	165.852	216.371	431.662	165.678	598.729	402.348	165.248	569.734	403.136	165.425
1233	2.46400	235.081	439.882	165.303	583.851	389.315	161.825	228.598	459.386	165.847	216.194	431.680	165.674	599.197	402.207	165.276	570.189	403.090	165.425
1234	2.46600	234.896	439.899	165.298	584.302	389.254	161.761	228.427	459.420	165.841	216.032	431.696	165.669	599.704	402.079	165.316	570.719	403.076	165.402
1235	2.46800	234.705	439.914	165.292	584.736	389.149	161.817	228.267	459.446	165.852	215.863	431.739	165.677	600.217	401.957	165.309	571.173	403.040	165.416
1236	2.47000	234.519	439.939	165.271	585.181	389.080	161.802	228.100	459.482	165.848	215.606	431.809	165.636	600.669	401.815	165.337	571.694	403.024	165.394
1237	2.47200	234.365	439.966	165.281	585.657	389.016	161.772	227.953	459.525	165.857	215.409	431.835	165.676	601.171	401.678	165.362	572.184	402.989	165.376
1238	2.47400	234.174	439.992	165.292	586.051	388.905	161.843	227.809	459.542	165.884	215.239	431.861	165.655	601.669	401.545	165.341	572.656	402.964	165.371
1239	2.47600	233.972	440.002	165.273	586.560	388.858	161.747	227.646	459.568	165.864	215.071	431.896	165.680	602.129	401.386	165.372	573.183	402.939	165.367
1240	2.47800	233.781	440.008	165.283	586.975	388.764	161.783	227.493	459.594	165.875	214.893	431.920	165.658	602.653	401.257	165.348	573.654	402.905	165.380
1241	2.48000	233.598	440.025	165.309	587.398	388.682	161.789	227.325	459.638	165.885	214.677	431.990	165.647	603.133	401.115	165.345	574.196	402.880	165.376
1242	2.48200	233.412	440.051	165.288	587.885	388.635	161.768	227.150	459.656	165.881	214.460	432.051	165.622	603.626	400.977	165.371	574.651	402.846	165.389
1243	2.48400	233.259	440.077	165.299	588.297	388.551	161.742	226.994	459.680	165.891	214.276	432.077	165.632	604.137	400.861	165.316	575.193	402.831	165.399
