NO_OF_FRAMES	957
NO_OF_CAMERAS	2
NO_OF_MARKERS	6
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2024-10-21, 20:49:17.962	960291.55419360
DATA_INCLUDED	3D
TITLE	Bevaring av rörelsemängdsmoment i plastisk stöt 82.2 g vs 82.4 g #2
MARKER_NAMES	h82_4g	hx	hy	v82_2g	vx	vy
COLLISION_TIME	0.54
TRAJECTORY_TYPES	Measured	Measured	Measured	Mixed	Measured	Measured
Frame	Time	h82_4g X	h82_4g Y	h82_4g Z	hx X	hx Y	hx Z	hy X	hy Y	hy Z	v82_2g X	v82_2g Y	v82_2g Z	vx X	vx Y	vx Z	vy X	vy Y	vy Z	
22648	45.29400	548.412	553.322	179.674	535.365	575.516	179.694	526.028	539.963	179.707	474.906	396.767	179.306	484.321	421.559	180.036	450.821	405.625	179.502
22649	45.29600	548.119	552.947	179.666	534.647	574.917	179.657	526.035	539.196	179.781	474.857	396.812	179.345	483.897	421.767	180.006	450.634	405.274	179.544
22650	45.29800	547.818	552.584	179.732	533.979	574.358	179.671	526.005	538.449	179.761	474.813	396.865	179.337	483.521	421.960	180.040	450.474	405.009	179.514
22651	45.30000	547.549	552.295	179.705	533.268	573.717	179.730	526.042	537.710	179.760	474.758	396.918	179.359	483.104	422.142	179.997	450.320	404.745	179.515
22652	45.30200	547.287	551.968	179.649	532.598	573.146	179.680	526.058	536.970	179.820	474.705	396.988	179.349	482.741	422.318	179.999	450.142	404.437	179.537
22653	45.30400	547.006	551.604	179.717	531.923	572.529	179.674	526.093	536.250	179.757	474.681	397.041	179.372	482.283	422.482	180.023	450.012	404.121	179.543
22654	45.30600	546.695	551.249	179.737	531.253	571.891	179.702	526.105	535.520	179.772	474.622	397.085	179.349	481.841	422.612	180.049	449.866	403.856	179.515
22655	45.30800	546.446	550.997	179.680	530.544	571.261	179.746	526.121	534.764	179.832	474.576	397.147	179.354	481.440	422.771	180.053	449.729	403.600	179.498
22656	45.31000	546.140	550.624	179.702	529.925	570.645	179.713	526.159	534.080	179.738	474.536	397.200	179.378	481.061	422.930	180.121	449.597	403.276	179.523
22657	45.31200	545.872	550.239	179.773	529.286	570.024	179.743	526.184	533.366	179.787	474.484	397.252	179.370	480.650	423.078	180.113	449.478	402.925	179.568
22658	45.31400	545.615	549.979	179.699	528.573	569.336	179.738	526.253	532.657	179.770	474.436	397.332	179.373	480.275	423.235	180.087	449.317	402.652	179.555
22659	45.31600	545.282	549.634	179.674	527.951	568.673	179.751	526.286	531.998	179.726	474.375	397.393	179.378	479.820	423.372	180.035	449.178	402.368	179.530
22660	45.31800	545.021	549.235	179.741	527.337	568.020	179.749	526.357	531.287	179.774	474.320	397.463	179.367	479.424	423.528	180.042	449.088	402.051	179.507
22661	45.32000	544.753	548.946	179.715	526.701	567.350	179.747	526.431	530.609	179.794	474.258	397.525	179.373	478.960	423.640	180.039	448.993	401.711	179.565
22662	45.32200	544.435	548.645	179.676	526.060	566.649	179.793	526.504	529.933	179.812	474.197	397.585	179.350	478.516	423.744	180.051	448.869	401.437	179.554
22663	45.32400	544.155	548.240	179.726	525.443	565.955	179.743	526.563	529.221	179.831	474.154	397.645	179.325	478.106	423.859	180.108	448.772	401.162	179.481
22664	45.32600	543.874	547.893	179.765	524.820	565.239	179.757	526.663	528.570	179.806	474.116	397.689	179.335	477.698	423.947	180.153	448.670	400.804	179.541
22665	45.32800	543.621	547.636	179.682	524.213	564.557	179.775	526.766	527.903	179.841	474.084	397.741	179.327	477.299	424.070	180.163	448.578	400.465	179.663
22666	45.33000	543.286	547.251	179.729	523.639	563.845	179.758	526.848	527.235	179.847	474.047	397.775	179.322	476.875	424.148	180.193	448.489	400.207	179.588
22667	45.33200	542.987	546.875	179.816	523.035	563.134	179.823	526.981	526.629	179.807	474.015	397.820	179.331	476.450	424.234	180.177	448.418	399.929	179.454
22668	45.33400	542.793	546.629	179.748	522.416	562.412	179.791	527.101	525.990	179.827	473.985	397.872	179.324	475.991	424.294	180.210	448.359	399.548	179.565
22669	45.33600	542.486	546.301	179.756	521.880	561.697	179.779	527.198	525.321	179.836	473.917	397.942	179.312	475.586	424.398	180.192	448.300	399.251	179.635
22670	45.33800	542.116	545.868	179.852	521.265	560.964	179.796	527.336	524.722	179.814	473.828	397.995	179.302	475.211	424.493	180.125	448.268	398.991	179.500
22671	45.34000	541.934	545.614	179.799	520.698	560.230	179.784	527.442	524.063	179.898	473.783	398.049	179.324	474.738	424.561	180.142	448.216	398.680	179.433
22672	45.34200	541.631	545.302	179.778	520.149	559.499	179.741	527.538	523.484	179.844	473.728	398.119	179.345	474.321	424.638	180.144	448.131	398.276	179.624
22673	45.34400	541.325	544.913	179.861	519.591	558.739	179.806	527.669	522.887	179.821	473.650	398.188	179.337	473.892	424.698	180.113	448.044	397.988	179.676
22674	45.34600	541.031	544.579	179.851	519.050	557.990	179.763	527.814	522.316	179.815	473.575	398.290	179.293	473.475	424.749	180.166	447.986	397.709	179.545
22675	45.34800	540.760	544.294	179.816	518.521	557.222	179.753	527.989	521.722	179.822	473.521	398.377	179.281	473.049	424.818	180.116	447.918	397.423	179.462
22676	45.35000	540.478	543.950	179.884	517.988	556.464	179.788	528.133	521.148	179.818	473.491	398.445	179.241	472.627	424.851	180.204	447.843	397.055	179.714
22677	45.35200	540.152	543.543	179.906	517.466	555.704	179.795	528.280	520.558	179.876	473.453	398.497	179.233	472.180	424.912	180.171	447.746	396.745	179.714
22678	45.35400	539.895	543.288	179.852	516.914	554.919	179.785	528.403	520.033	179.853	473.406	398.551	179.255	471.781	424.938	180.208	447.777	396.501	179.546
22679	45.35600	539.625	542.942	179.893	516.435	554.161	179.823	528.572	519.463	179.847	473.383	398.595	179.264	471.353	424.989	180.195	447.767	396.186	179.559
22680	45.35800	539.284	542.543	179.992	515.939	553.378	179.783	528.709	518.952	179.828	473.353	398.631	179.258	470.944	425.024	180.214	447.747	395.842	179.763
22681	45.36000	539.055	542.257	179.875	515.461	552.575	179.807	528.943	518.374	179.870	473.313	398.659	179.300	470.548	425.049	180.221	447.796	395.550	179.695
22682	45.36200	538.749	541.918	179.901	514.943	551.798	179.846	529.081	517.880	179.820	473.282	398.703	179.309	470.066	425.065	180.242	447.819	395.273	179.561
22683	45.36400	538.456	541.545	179.987	514.495	551.014	179.780	529.282	517.347	179.907	473.249	398.748	179.348	469.781	425.091	180.249	447.835	394.951	179.654
22684	45.36600	538.191	541.214	179.915	514.053	550.195	179.835	529.416	516.863	179.810	473.197	398.802	179.370	469.260	425.107	180.237	447.812	394.640	179.790
22685	45.36800	537.897	540.903	179.896	513.586	549.399	179.908	529.585	516.336	179.914	473.157	398.865	179.407	468.929	425.098	180.248	447.872	394.329	179.662
22686	45.37000	537.616	540.549	179.950	513.133	548.599	179.812	529.834	515.845	179.834	473.096	398.919	179.429	468.466	425.089	180.254	447.937	394.054	179.592
